anime_id,type,episodes,source,rating,start_year,start_season,demographics
22435,special,1,Non-Original,pg_13,2014,winter,None
3422,ova,2,original,rx,2006,spring,None
50218,Non-Original,1,Non-Original,g,2021,fall,None
30912,ona,1,original,pg_13,2013,summer,None
2699,tv,13,original,pg_13,1999,winter,None
42862,ona,12,Non-Original,pg_13,2021,winter,None
15979,ona,10,original,pg_13,2012,fall,None
31035,special,3,original,pg_13,2015,spring,None
5211,ova,2,Non-Original,rx,2008,spring,None
40890,movie,1,original,pg_13,2020,winter,None
33734,ona,1,original,g,2016,summer,None
13309,special,1,original,g,2011,summer,None
9287,ova,1,Non-Original,rx,2010,spring,None
3989,ova,1,Non-Original,r,1993,spring,None
12663,movie,1,Non-Original,pg_13,1983,summer,Shoujo
2261,ova,3,original,r,2001,spring,None
35891,ova,2,Non-Original,rx,2017,summer,None
827,ova,2,original,rx,2004,spring,None
10201,special,1,original,pg_13,2010,fall,None
8123,tv,151,Non-Original,g,1992,spring,None
1883,tv,26,Non-Original,pg,2004,fall,None
1026,ova,2,Non-Original,pg_13,1997,fall,Shoujo
13559,ova,1,Non-Original,rx,2012,winter,None
3711,ova,2,Non-Original,rx,2007,summer,None
2128,tv,50,original,pg_13,1975,spring,Shounen
37969,movie,1,Non-Original,pg,2018,fall,Kids
13373,special,1,original,g,2010,spring,None
23099,special,1,original,pg_13,2013,summer,None
4718,ova,1,original,r+,1998,spring,None
1343,ova,1,Non-Original,r+,1990,fall,None
8652,ova,3,original,rx,2010,spring,None
13691,special,1,original,g,2008,fall,None
6392,ova,1,original,pg_13,2009,spring,None
34197,ova,2,original,pg_13,2016,fall,None
2881,ova,3,Non-Original,pg_13,1995,fall,Seinen
38558,movie,1,original,r,2019,spring,None
41286,ona,12,Non-Original,pg_13,2020,winter,None
35418,special,7,Non-Original,r+,2017,spring,None
3509,ova,1,Non-Original,r,1989,spring,Seinen
10207,special,1,original,pg,2006,summer,None
8546,movie,1,Non-Original,pg_13,1982,summer,Shounen
39893,tv,12,original,pg_13,2021,fall,None
42883,tv,12,original,pg_13,2020,fall,None
8538,tv,51,Non-Original,pg,2010,spring,Shoujo
3105,ova,1,Non-Original,rx,2004,summer,None
43878,ona,10,original,pg_13,2018,fall,None
16023,ova,2,Non-Original,r+,2013,winter,Josei
34393,tv,12,original,pg_13,2017,spring,None
5250,tv,23,Non-Original,r,1984,spring,None
38180,special,1,Non-Original,pg_13,2015,fall,None
2068,ova,3,original,pg_13,1992,spring,None
38162,tv,11,Non-Original,pg_13,2019,winter,Seinen
48582,ona,1,Non-Original,pg_13,2022,winter,None
2322,ova,3,Non-Original,pg_13,1994,winter,Shounen
2059,ova,6,Non-Original,r+,1990,summer,None
2473,ova,2,Non-Original,pg_13,1995,summer,None
42880,special,1,Non-Original,pg_13,1995,fall,None
30625,special,12,Non-Original,pg_13,2006,summer,Shoujo
38760,ova,1,Non-Original,rx,2018,fall,None
30262,special,4,Non-Original,r+,2007,winter,None
2102,ova,2,Non-Original,pg_13,1996,spring,None
1159,ova,4,Non-Original,r+,2000,summer,Shounen
27747,ova,1,Non-Original,rx,2014,fall,None
4653,ova,2,Non-Original,rx,2007,fall,None
32410,special,5,Non-Original,g,2016,winter,Seinen
31373,movie,1,Non-Original,g,2016,summer,Kids
30543,ova,2,Non-Original,rx,2015,spring,None
10036,special,1,Non-Original,pg_13,2001,fall,Shoujo
7364,movie,1,Non-Original,pg_13,1992,summer,Shounen
35114,tv,12,Non-Original,pg,2017,summer,None
3900,tv,52,Non-Original,pg_13,1967,spring,None
2218,ova,1,Non-Original,pg_13,1997,summer,None
41146,ova,1,Non-Original,pg_13,2020,winter,None
6215,Non-Original,1,original,g,2009,winter,None
41217,ona,1,original,pg_13,2020,winter,None
18881,special,1,original,pg_13,2010,spring,None
37586,movie,1,original,pg_13,2018,fall,None
2422,ova,1,Non-Original,pg_13,1986,winter,Shounen
48177,ona,1,Non-Original,pg,2021,summer,None
22815,ova,2,Non-Original,rx,2014,spring,None
50436,ova,2,Non-Original,rx,2022,spring,None
2740,tv,25,Non-Original,pg_13,2004,winter,Shounen
36040,ona,12,Non-Original,pg_13,2019,summer,Shounen
39217,ona,1,Non-Original,g,2014,winter,None
3021,tv,47,Non-Original,r+,1984,winter,None
2245,tv,12,original,pg_13,1999,fall,None
42476,movie,1,Non-Original,pg_13,2020,winter,Kids
12501,ova,1,Non-Original,pg_13,2012,spring,None
10545,ova,1,Non-Original,r,2011,winter,None
2064,ova,3,original,r+,1989,fall,None
21479,special,7,Non-Original,pg,2013,summer,Kids
10114,movie,1,Non-Original,g,2011,winter,Shounen
31165,special,2,original,g,2015,spring,None
2370,ova,2,Non-Original,rx,2003,summer,None
50804,ova,2,Non-Original,rx,2022,spring,None
33113,tv,12,Non-Original,pg_13,2016,summer,None
33709,special,1,original,pg_13,2016,summer,None
839,ova,2,Non-Original,r,1999,spring,None
44025,movie,1,Non-Original,pg,2022,winter,Kids
1671,ova,3,Non-Original,pg_13,1997,summer,None
39057,ona,1,Non-Original,pg_13,2019,winter,None
2437,ova,3,Non-Original,rx,2003,summer,None
42685,special,1,Non-Original,r+,2020,summer,Shounen
1458,tv,26,original,g,1975,summer,Shounen
10723,movie,1,original,pg_13,2011,spring,None
2145,ova,2,Non-Original,rx,2004,summer,None
1537,tv,22,Non-Original,pg_13,1971,fall,Shounen
35609,movie,1,Non-Original,g,2020,fall,None
7897,ova,1,original,pg_13,2010,winter,None
51043,ona,1,Non-Original,pg_13,2022,winter,None
7723,tv,10,Non-Original,pg,2009,fall,Kids
50647,ona,40,original,pg_13,2021,fall,None
9773,movie,1,Non-Original,g,1988,winter,Shoujo
16738,special,1,Non-Original,g,2013,winter,None
34999,special,1,Non-Original,pg_13,2017,winter,None
2307,ova,2,Non-Original,r,2004,spring,None
1926,Non-Original,1,Non-Original,g,2005,summer,None
3427,ova,4,original,rx,2000,winter,None
2791,ova,1,Non-Original,g,2004,spring,None
2934,tv,51,Non-Original,g,2001,fall,None
35746,ova,6,Non-Original,pg_13,2021,winter,None
12157,ona,5,Non-Original,pg_13,2011,fall,None
40332,movie,1,Non-Original,r+,2020,winter,None
4855,ova,6,Non-Original,r,1990,summer,Shounen
50267,tv,8,Non-Original,pg_13,2022,winter,None
43204,movie,1,original,pg_13,2021,summer,None
2147,ova,1,original,r+,1986,summer,None
3787,ova,1,Non-Original,pg_13,1986,spring,None
7612,ova,2,Non-Original,rx,2010,winter,None
6691,ova,1,Non-Original,rx,2009,summer,None
37258,tv,12,Non-Original,pg_13,2018,spring,None
2378,ova,3,Non-Original,rx,2004,spring,None
28519,ova,2,Non-Original,rx,2015,winter,None
35255,ona,2,original,pg_13,2017,spring,None
38719,ona,26,Non-Original,pg_13,2019,winter,None
42141,ova,2,original,rx,2020,summer,None
1867,ova,2,original,r,1994,fall,None
4732,ova,2,Non-Original,rx,2007,fall,None
34821,ova,1,Non-Original,rx,2017,spring,None
37181,ona,12,Non-Original,pg_13,2017,fall,None
2008,movie,1,Non-Original,pg_13,1992,summer,None
3430,ova,2,Non-Original,pg_13,2007,summer,None
10286,special,1,Non-Original,rx,2010,spring,None
49652,ona,1,original,pg_13,2021,summer,None
8290,ova,1,Non-Original,rx,2010,spring,None
32571,tv,32,Non-Original,g,2016,spring,Seinen
35559,special,1,Non-Original,r+,2017,spring,None
1341,ova,1,Non-Original,r+,1986,spring,None
434,ova,1,original,r+,1989,summer,None
3250,ova,2,original,rx,2005,summer,None
50925,ona,26,Non-Original,pg_13,2022,winter,None
3827,tv,28,Non-Original,pg_13,1977,fall,Shounen
31866,movie,1,original,pg_13,2016,winter,None
1162,ova,2,Non-Original,r+,1996,summer,Shounen
16381,movie,1,original,pg,2014,fall,None
1903,special,1,original,pg_13,2006,summer,None
48869,Non-Original,1,original,pg_13,2021,spring,None
1100,ova,3,Non-Original,pg_13,1996,winter,None
30658,ova,1,Non-Original,rx,2015,summer,None
33125,ova,4,Non-Original,rx,2016,summer,None
39066,special,1,Non-Original,pg_13,2019,winter,Shounen
13019,ova,1,original,rx,2012,winter,None
15535,ova,1,Non-Original,pg_13,2012,fall,Seinen
40471,ova,4,original,rx,2019,fall,None
3146,tv,13,Non-Original,pg_13,2007,winter,Shounen
39709,special,6,Non-Original,pg_13,2016,fall,None
3127,ova,1,original,pg_13,1986,summer,None
16436,special,1,Non-Original,r,2013,spring,Shounen
6462,ova,1,Non-Original,g,1983,fall,None
41519,movie,1,Non-Original,pg_13,2020,fall,None
7160,tv,30,Non-Original,pg_13,1984,fall,None
40181,ona,1,Non-Original,g,2019,summer,Shounen
35499,ova,1,Non-Original,rx,2017,summer,None
3886,movie,1,Non-Original,g,1986,summer,Shounen
38837,ona,20,Non-Original,pg_13,2019,winter,None
1314,tv,26,original,pg_13,1998,spring,Shounen
36661,movie,1,original,pg_13,2017,summer,None
13955,special,2,original,g,2007,summer,None
3625,ova,1,Non-Original,r+,1987,fall,None
35136,movie,1,original,pg_13,2021,fall,None
38994,ova,2,Non-Original,rx,2019,winter,None
13495,special,1,original,g,2012,winter,None
15045,tv,8,Non-Original,pg_13,2012,fall,None
37939,ona,4,Non-Original,rx,2018,spring,None
9789,movie,1,Non-Original,g,2007,fall,Kids
1337,tv,25,Non-Original,pg_13,1973,fall,Shounen
2423,movie,1,Non-Original,r+,1986,fall,Shounen
35726,ova,1,Non-Original,rx,2017,summer,None
2430,ova,2,Non-Original,rx,2002,spring,None
4067,tv,50,Non-Original,pg,2000,fall,Kids
35069,tv,13,original,r,2017,spring,None
37172,special,2,Non-Original,r+,2018,spring,None
40013,ona,8,original,pg_13,2019,spring,None
10801,ona,7,Non-Original,pg_13,2011,summer,None
2935,ova,2,Non-Original,rx,2003,spring,None
2882,tv,26,original,g,1981,fall,Kids
17871,ona,1,Non-Original,pg_13,2013,winter,None
3120,movie,1,Non-Original,pg_13,1985,winter,None
571,ova,6,original,pg_13,1993,winter,None
37641,ona,12,Non-Original,pg_13,2018,spring,None
7582,ova,2,Non-Original,rx,2010,winter,None
39967,movie,1,Non-Original,pg,2019,fall,Kids
50414,movie,1,Non-Original,pg_13,2022,winter,None
49228,special,1,Non-Original,pg_13,2021,spring,Shounen
34006,ona,34,original,pg_13,2017,spring,None
42209,movie,1,Non-Original,pg_13,2020,spring,None
13563,ona,4,original,g,2012,winter,None
41030,movie,1,original,pg_13,2019,spring,None
39325,ona,3,Non-Original,pg_13,2019,winter,None
3570,special,1,original,g,2006,winter,Kids
32728,movie,1,Non-Original,pg,2015,fall,None
41802,ona,56,original,pg_13,2020,spring,None
3035,tv,35,Non-Original,pg_13,1988,spring,None
49665,movie,1,Non-Original,pg_13,2022,winter,Seinen
2535,ova,3,Non-Original,pg,2001,winter,Shoujo
213,ova,3,Non-Original,rx,1997,fall,None
5276,tv,13,Non-Original,g,2007,summer,Kids
12877,special,1,Non-Original,r,2007,summer,None
2266,ova,2,Non-Original,rx,2003,winter,None
1228,ova,2,Non-Original,r,1999,summer,None
7265,ova,2,Non-Original,rx,2010,winter,None
43426,ova,1,Non-Original,rx,2020,fall,None
6872,movie,1,Non-Original,g,1966,summer,Shounen
28929,tv,12,Non-Original,pg_13,2015,spring,None
37662,tv,12,Non-Original,g,2018,summer,None
33038,ona,30,Non-Original,pg_13,2016,spring,None
7664,ova,1,Non-Original,g,1985,fall,Kids
2631,movie,1,Non-Original,pg,2002,winter,Kids
37374,tv,12,Non-Original,pg_13,2019,winter,None
35573,ova,1,Non-Original,rx,2017,spring,None
34016,ova,1,Non-Original,pg_13,2017,winter,Shoujo
977,ova,1,original,rx,1996,fall,None
3115,movie,1,Non-Original,pg_13,1986,fall,None
4339,tv,23,original,pg_13,1977,spring,None
35739,tv,9,original,g,2017,summer,None
1071,ova,1,Non-Original,pg_13,2006,winter,None
16319,ova,2,Non-Original,pg_13,2013,winter,Seinen
39298,ona,13,Non-Original,pg_13,2020,spring,None
9393,ova,2,Non-Original,g,2011,winter,None
2391,tv,52,original,pg_13,2004,winter,None
1928,ova,1,original,r,2003,winter,Seinen
38831,ova,2,Non-Original,rx,2019,winter,None
18419,special,1,original,pg_13,2013,spring,None
5053,movie,1,Non-Original,pg_13,1986,summer,None
33087,movie,1,Non-Original,pg_13,2016,spring,Shoujo
10764,ova,1,Non-Original,rx,2011,summer,None
3706,ova,2,Non-Original,rx,2006,spring,None
7793,tv,6,Non-Original,pg_13,2010,spring,Shounen
39490,ona,1,original,g,2019,winter,None
5020,ova,5,Non-Original,r+,2008,fall,None
49514,tv,12,Non-Original,pg_13,2022,winter,None
214,ova,3,Non-Original,rx,1998,fall,None
9806,tv,10,Non-Original,pg_13,2007,winter,None
30246,special,3,original,pg_13,2014,fall,None
24327,ova,2,Non-Original,rx,2014,fall,None
10043,ova,2,Non-Original,rx,2011,winter,None
48455,ona,52,Non-Original,g,2021,spring,Kids
7264,ova,2,original,rx,2009,fall,None
4132,tv,26,Non-Original,g,1981,spring,None
39022,ona,7,original,pg_13,2019,winter,None
3819,tv,26,Non-Original,pg_13,1971,spring,None
4856,ova,1,Non-Original,r,1991,fall,Shounen
36991,special,1,Non-Original,pg_13,2012,winter,None
38860,tv,12,Non-Original,pg_13,2019,spring,None
17811,special,1,original,g,2012,spring,None
31403,ova,2,Non-Original,rx,2015,fall,None
2052,ova,3,Non-Original,pg_13,1992,summer,None
37286,ova,1,Non-Original,g,2019,winter,None
188,ova,4,original,rx,1998,summer,None
3818,Non-Original,1,Non-Original,g,2005,summer,None
39767,ona,20,Non-Original,pg_13,2018,fall,None
42414,ona,12,Non-Original,rx,2020,fall,None
36156,ona,1,original,g,2017,fall,None
37308,movie,6,original,pg_13,2018,summer,None
34766,ona,1,Non-Original,pg_13,2016,fall,None
41558,tv,13,original,pg,2020,spring,None
991,ova,3,Non-Original,r+,2001,fall,None
34614,special,2,Non-Original,pg_13,2017,winter,Shounen
6028,movie,1,Non-Original,pg_13,1984,fall,Shounen
25943,special,2,Non-Original,pg_13,2014,summer,None
1385,ova,2,Non-Original,rx,2002,spring,None
16936,ona,1,original,pg_13,2012,fall,None
40922,ova,2,Non-Original,rx,2020,winter,None
50653,movie,1,original,pg_13,2022,spring,None
10552,ova,1,Non-Original,rx,2011,spring,None
545,tv,12,original,pg_13,2003,spring,None
2179,ova,2,Non-Original,pg_13,1999,spring,None
6899,tv,29,Non-Original,g,2009,fall,Kids
42156,Non-Original,1,Non-Original,pg,2020,spring,None
17727,tv,13,original,g,2013,spring,None
1751,ova,1,Non-Original,pg_13,1996,summer,None
3735,ova,6,original,pg_13,1993,summer,None
38677,ona,12,Non-Original,pg_13,2018,fall,None
35805,special,2,Non-Original,pg_13,2017,spring,None
13047,ova,1,Non-Original,g,1991,spring,Kids
1390,ova,2,Non-Original,rx,1996,spring,None
1284,ova,3,Non-Original,pg_13,1996,fall,None
1899,tv,26,original,pg_13,1999,spring,Shounen
42071,tv,12,Non-Original,pg_13,2021,spring,None
48942,ona,62,Non-Original,pg_13,2021,spring,None
9095,special,1,Non-Original,g,1987,fall,None
37290,special,14,original,g,2017,fall,None
34738,tv,13,original,pg_13,2017,winter,None
31018,tv,12,Non-Original,pg_13,2015,fall,Seinen
38915,ova,1,Non-Original,r+,2019,spring,None
39231,ona,12,Non-Original,pg_13,2017,fall,None
3429,special,1,Non-Original,pg_13,2003,fall,None
3465,movie,1,Non-Original,pg_13,2005,summer,None
42044,ona,4,Non-Original,pg_13,2020,spring,None
31750,ova,2,Non-Original,pg,2000,summer,Kids
32502,special,6,Non-Original,pg_13,2013,fall,None
33564,ova,1,Non-Original,pg_13,2017,winter,None
3442,ova,2,Non-Original,rx,1996,summer,None
2185,ova,2,Non-Original,rx,2002,summer,None
10938,ova,1,Non-Original,rx,2011,summer,None
49353,ova,4,Non-Original,rx,2021,summer,None
4011,ova,2,Non-Original,rx,2003,fall,None
20329,tv,10,Non-Original,pg_13,2013,fall,Seinen
6975,special,1,original,g,2001,fall,None
1955,tv,10,Non-Original,pg,2004,fall,None
4853,tv,8,Non-Original,r+,1982,spring,None
44389,ona,42,Non-Original,pg_13,2021,fall,None
13375,special,1,original,g,2010,summer,None
39622,tv,50,original,pg,2019,spring,None
9846,ona,1,original,g,2010,fall,None
40194,ona,1,original,pg_13,2011,summer,None
5908,tv,56,Non-Original,g,1989,winter,None
41586,special,1,original,pg_13,2020,spring,None
30537,special,1,original,pg_13,2015,summer,None
4213,ova,1,Non-Original,pg_13,2008,winter,None
5723,special,10,original,pg_13,1996,fall,None
34939,ona,2,Non-Original,g,2017,winter,None
3833,ova,2,original,rx,2007,spring,None
51222,ona,1,Non-Original,pg_13,2019,spring,None
1959,ova,2,Non-Original,r,1994,fall,Shounen
4013,tv,50,original,g,1976,fall,Kids
32751,movie,1,original,pg,2016,winter,None
2545,tv,26,Non-Original,g,1976,winter,None
9327,ova,2,Non-Original,rx,2010,summer,None
2412,ova,2,Non-Original,rx,2005,fall,None
2169,ova,3,original,r,2007,spring,None
2693,ova,3,Non-Original,pg_13,1997,fall,None
39332,special,2,Non-Original,r+,2005,fall,Seinen
2552,tv,13,Non-Original,pg_13,2007,summer,Seinen
5618,tv,103,Non-Original,g,1972,fall,Shounen
3532,ova,1,Non-Original,rx,2004,fall,None
42914,movie,1,Non-Original,pg,2020,summer,Kids
35202,special,1,original,pg_13,2017,summer,None
1188,tv,24,Non-Original,pg_13,1998,summer,None
34332,tv,12,original,pg_13,2019,winter,None
30499,special,12,original,pg_13,2015,winter,None
619,ova,1,Non-Original,r,1991,fall,None
2723,tv,24,Non-Original,pg_13,1999,spring,None
3075,tv,52,original,g,1982,spring,None
31534,tv,104,original,g,2011,spring,None
4264,tv,12,Non-Original,r,2008,summer,None
31137,special,1,Non-Original,pg_13,2015,spring,None
2189,ova,6,original,rx,2001,winter,None
37938,ona,20,original,r,2017,summer,None
5918,ova,1,Non-Original,r,1988,summer,Shoujo
13643,ova,1,original,rx,2006,summer,None
3391,tv,95,Non-Original,r+,1981,fall,None
42591,ova,4,Non-Original,rx,2020,fall,None
3560,ova,1,Non-Original,rx,2002,summer,None
2328,ova,3,Non-Original,rx,2001,summer,None
38444,ona,1,Non-Original,pg_13,2018,winter,None
49215,ona,18,Non-Original,pg_13,2021,spring,None
11815,ova,2,Non-Original,rx,2011,fall,None
11471,special,1,Non-Original,pg_13,1968,winter,Shounen
3911,ova,2,original,rx,2002,spring,None
33026,tv,24,original,pg_13,2016,fall,None
13927,special,2,original,pg_13,2012,spring,None
39823,ona,30,original,pg_13,2019,spring,None
49825,Non-Original,1,original,g,2021,summer,None
510,tv,13,Non-Original,r+,2004,fall,None
10346,tv,6,Non-Original,pg_13,2011,spring,None
964,tv,8,original,r+,2004,spring,None
38179,special,27,Non-Original,r,2016,summer,None
48680,tv,13,Non-Original,pg_13,2021,fall,Shounen
1286,ova,1,original,r+,1996,winter,None
29756,movie,1,original,g,2015,summer,None
37619,ona,24,Non-Original,pg_13,2016,fall,None
3022,tv,45,Non-Original,pg_13,1985,spring,None
10101,ova,2,Non-Original,rx,2011,winter,None
39527,tv,12,Non-Original,pg_13,2019,summer,Josei
2256,ova,1,original,pg_13,1986,spring,None
2946,ova,2,Non-Original,rx,2003,winter,None
32816,special,2,Non-Original,pg_13,2016,winter,Shounen
15961,ova,4,Non-Original,pg_13,1991,winter,Seinen
2304,ova,2,original,pg_13,1990,summer,None
5997,tv,52,Non-Original,r,1968,fall,Shounen
600,tv,12,original,r,2004,fall,None
2023,ova,4,original,r,1994,spring,Shounen
2435,ova,2,Non-Original,rx,2004,winter,None
38199,tv,12,original,pg_13,2019,winter,None
38621,ova,1,Non-Original,rx,2018,fall,None
33170,special,1,original,g,2016,winter,None
37328,tv,26,original,g,2018,summer,None
30921,movie,1,original,pg_13,2016,winter,None
31633,tv,13,original,pg_13,2016,winter,None
2863,ova,3,Non-Original,rx,2001,spring,None
37340,ova,4,Non-Original,rx,2018,fall,None
36858,movie,1,original,pg_13,2018,fall,None
2349,ova,2,Non-Original,rx,2003,spring,None
1657,ova,3,original,pg_13,1996,summer,None
36913,special,4,original,g,2011,winter,None
2983,ova,1,Non-Original,r,1987,winter,None
2741,tv,25,Non-Original,pg_13,2004,summer,Shounen
37968,tv,55,original,pg,2018,fall,Kids
2690,ova,1,original,r,1986,fall,Seinen
9718,ova,2,Non-Original,rx,2011,winter,None
50501,ona,40,original,pg_13,2021,fall,None
32932,ona,3,Non-Original,g,2016,winter,None
20441,movie,1,Non-Original,g,1986,summer,None
4451,ova,2,Non-Original,r+,1994,summer,None
20961,movie,1,original,pg,2014,winter,None
2525,ova,4,Non-Original,r+,1991,summer,None
46650,movie,1,original,g,2021,winter,None
2771,tv,39,Non-Original,pg_13,1994,spring,Shoujo
7611,ova,1,original,rx,2010,winter,None
43711,ona,1,original,g,2020,fall,None
31139,tv,12,Non-Original,pg_13,2015,fall,None
2851,movie,1,Non-Original,g,1995,summer,Shounen
48694,ona,12,Non-Original,pg_13,2021,winter,None
2892,tv,52,original,g,1969,fall,None
11867,ova,1,Non-Original,pg_13,1989,winter,Shoujo
858,tv,24,Non-Original,pg_13,2005,fall,None
1623,tv,13,original,r,2002,summer,None
8215,tv,51,original,r+,1991,fall,None
5890,ova,3,original,rx,2005,summer,None
48652,ova,2,Non-Original,rx,2021,spring,None
30751,tv,13,original,pg_13,2015,spring,None
2260,ova,5,original,r+,2005,spring,None
39734,ona,2,original,g,2019,spring,None
36756,special,7,original,pg_13,2016,fall,None
32888,movie,1,original,g,2016,spring,None
48889,ova,1,Non-Original,rx,2021,spring,None
31402,ona,5,Non-Original,pg_13,2016,winter,None
