,anime_id,type,score,scored_by,episodes,source,rating,sfw,start_season
8370,2592,ova,5,3179,1.0,Non-Original,r+,True,summer
8371,1580,ova,6,695,2.0,Non-Original,pg_13,True,winter
8372,39223,ona,6,342,1.0,Non-Original,pg_13,True,spring
8373,36762,ona,6,511,26.0,Non-Original,r,True,summer
8374,29801,special,5,864,1.0,Non-Original,pg_13,True,winter
8375,4458,special,5,1656,1.0,original,g,True,fall
8376,7610,movie,6,691,1.0,Non-Original,g,True,summer
8377,1973,ova,5,1273,1.0,Non-Original,r,True,fall
8378,2329,ova,6,690,2.0,Non-Original,rx,False,spring
8379,34895,ova,5,1542,2.0,Non-Original,rx,False,spring
8380,2781,tv,5,786,13.0,original,pg_13,True,fall
8381,2755,movie,5,1925,1.0,original,r+,True,summer
8382,25439,special,5,1599,1.0,Non-Original,pg_13,True,fall
8383,28077,special,5,1773,1.0,Non-Original,pg_13,True,fall
8384,42260,tv,3,4659,13.0,original,pg_13,True,summer
8385,9599,ova,5,1190,2.0,Non-Original,rx,False,fall
8386,1586,ova,5,1570,2.0,Non-Original,pg,True,spring
8387,6641,ova,5,1320,1.0,Non-Original,g,True,summer
8388,17689,movie,6,287,1.0,Non-Original,g,True,summer
8389,1271,ova,5,1853,2.0,Non-Original,r+,True,spring
8390,18231,special,5,2058,4.0,Non-Original,r+,True,winter
8391,4480,ova,6,701,2.0,Non-Original,rx,False,winter
8392,34502,tv,6,336,10.0,original,pg_13,True,winter
8393,3108,ova,5,946,2.0,Non-Original,rx,False,spring
8394,33808,ona,6,665,3.0,Non-Original,g,True,fall
8395,3254,ova,5,995,3.0,Non-Original,rx,False,winter
8396,5375,tv,6,469,53.0,Non-Original,g,True,winter
8397,1713,tv,6,477,13.0,Non-Original,pg_13,True,spring
8398,35224,ona,4,3700,6.0,Non-Original,pg_13,True,spring
8399,3976,ova,5,1603,2.0,original,rx,False,winter
8400,15015,special,6,400,1.0,Non-Original,r+,True,winter
8401,40251,special,6,293,1.0,Non-Original,pg_13,True,summer
8402,1252,movie,5,2499,1.0,original,pg_13,True,spring
8403,1938,ova,6,604,2.0,Non-Original,pg_13,True,fall
8404,2045,ova,6,365,1.0,original,g,True,fall
8405,34402,tv,4,4129,12.0,original,pg_13,True,spring
8406,33454,special,6,169,1.0,Non-Original,pg_13,True,summer
8407,40137,tv,5,1664,10.0,Non-Original,pg_13,True,winter
8408,1625,special,5,1021,1.0,Non-Original,pg_13,True,spring
8409,48615,ona,5,980,18.0,Non-Original,pg_13,True,winter
8410,4782,tv,6,176,52.0,Non-Original,g,True,fall
8411,10250,tv,5,768,119.0,Non-Original,g,True,spring
8412,37769,tv,5,2088,12.0,Non-Original,pg_13,True,summer
8413,5652,special,6,499,2.0,original,pg_13,True,winter
8414,22955,tv,5,2052,24.0,original,pg_13,True,summer
8415,1183,ova,5,1656,3.0,Non-Original,r+,True,fall
8416,30817,ova,5,1895,2.0,Non-Original,rx,False,summer
8417,6994,movie,6,684,1.0,original,g,True,spring
8418,4730,ova,5,1438,1.0,original,rx,False,summer
8419,5292,tv,6,482,50.0,Non-Original,pg_13,True,winter
8420,4562,ova,5,886,5.0,original,rx,False,summer
8421,32382,special,6,619,1.0,original,pg_13,True,winter
8422,35465,ona,6,442,1.0,Non-Original,g,True,spring
8423,37922,ona,6,527,1.0,original,pg_13,True,spring
8424,3034,ova,5,1135,2.0,Non-Original,rx,False,winter
8425,1405,ova,5,929,2.0,Non-Original,rx,False,summer
8426,42794,ona,6,208,4.0,Non-Original,r,True,summer
8427,28531,special,5,2167,10.0,original,pg_13,True,fall
8428,38851,tv,5,2308,12.0,original,pg_13,True,winter
8429,1512,ova,5,1073,2.0,Non-Original,rx,False,fall
8430,2957,ova,5,1022,2.0,original,rx,False,fall
8431,39526,ova,5,1330,2.0,Non-Original,rx,False,spring
8432,13681,special,6,414,7.0,Non-Original,pg_13,True,summer
8433,16476,ova,5,1175,1.0,original,rx,False,winter
8434,5002,ova,6,238,2.0,Non-Original,pg_13,True,spring
8435,48678,special,6,209,1.0,original,pg_13,True,summer
8436,6327,special,5,820,1.0,Non-Original,pg_13,True,summer
8437,9646,ova,5,1043,2.0,Non-Original,pg_13,True,spring
8438,2085,ova,6,284,3.0,original,pg_13,True,summer
8439,37784,special,6,688,1.0,original,g,True,spring
8440,1791,ova,5,1366,4.0,Non-Original,rx,False,spring
8441,34411,tv,4,3731,12.0,Non-Original,pg_13,True,fall
8442,35265,ona,6,671,1.0,Non-Original,pg_13,True,winter
8443,2754,ova,5,951,3.0,Non-Original,r+,True,spring
8444,51664,ova,6,427,2.0,Non-Original,rx,False,spring
8445,31634,ona,2,4378,1.0,original,r,True,summer
8446,39918,tv,6,158,52.0,original,pg,True,fall
8447,35448,ona,3,4282,2.0,original,pg_13,True,winter
8448,4524,movie,6,619,1.0,Non-Original,pg_13,True,summer
8449,2195,ova,5,942,2.0,original,rx,False,fall
8450,4164,ova,5,860,3.0,Non-Original,rx,False,spring
8451,1596,ova,5,2429,4.0,original,pg_13,True,winter
8452,9708,ova,5,1592,2.0,original,pg_13,True,summer
8453,983,ova,5,1212,1.0,original,g,True,summer
8454,1989,movie,5,1415,1.0,original,pg,True,fall
8455,4187,ona,6,676,1.0,Non-Original,g,True,winter
8456,23475,special,5,856,1.0,Non-Original,rx,False,summer
8457,2588,ova,5,1131,1.0,Non-Original,rx,False,spring
8458,25113,special,6,645,1.0,Non-Original,g,True,spring
8459,50378,ona,6,137,60.0,Non-Original,pg_13,True,fall
8460,48604,ona,6,429,1.0,original,g,True,summer
8461,3433,tv,6,244,32.0,Non-Original,g,True,spring
8462,42004,ona,6,146,22.0,Non-Original,pg_13,True,spring
8463,7696,movie,6,178,1.0,Non-Original,pg_13,True,winter
8464,39363,movie,6,260,1.0,Non-Original,g,True,summer
8465,1267,ova,5,813,5.0,original,pg_13,True,winter
8466,9326,ova,5,1097,3.0,Non-Original,rx,False,summer
8467,3411,ova,5,1220,2.0,Non-Original,rx,False,summer
8468,2536,ova,5,959,2.0,Non-Original,pg,True,winter
8469,3370,ova,5,718,2.0,Non-Original,rx,False,winter
8470,37737,ona,6,195,20.0,original,pg_13,True,summer
8471,50919,special,6,212,1.0,original,r,True,winter
8472,15095,special,6,406,1.0,Non-Original,r+,True,summer
8473,38784,special,5,1480,1.0,Non-Original,g,True,fall
8474,32950,special,5,1790,1.0,original,pg_13,True,spring
8475,38556,ona,6,168,12.0,original,pg_13,True,fall
8476,3109,ova,6,680,4.0,Non-Original,rx,False,fall
8477,15093,special,6,497,1.0,Non-Original,r+,True,spring
8478,6119,tv,6,350,305.0,original,pg,True,spring
8479,37659,special,5,757,1.0,Non-Original,rx,False,winter
8480,22295,ova,5,1330,1.0,Non-Original,pg_13,True,fall
8481,39183,tv,6,604,48.0,Non-Original,pg,True,fall
8482,6721,ona,5,1103,6.0,original,g,True,fall
8483,5877,ova,2,4216,10.0,original,r+,True,winter
8484,38449,tv,5,2773,11.0,original,pg_13,True,winter
8485,1990,movie,6,560,1.0,Non-Original,g,True,winter
8486,5673,movie,6,615,1.0,Non-Original,pg_13,True,fall
8487,31454,special,5,815,1.0,original,pg_13,True,winter
8488,31111,special,6,673,3.0,Non-Original,g,True,winter
8489,2679,tv,6,503,6.0,Non-Original,pg_13,True,fall
8490,5109,ova,5,1007,2.0,original,rx,False,summer
8491,2327,ova,5,1065,3.0,Non-Original,rx,False,winter
8492,30770,ova,5,1427,2.0,Non-Original,rx,False,summer
8493,7174,special,5,699,4.0,Non-Original,pg,True,fall
8494,6900,tv,6,307,143.0,Non-Original,g,True,fall
8495,38788,special,6,473,1.0,Non-Original,pg_13,True,fall
8496,40517,ona,5,696,1.0,original,g,True,fall
8497,39572,tv,6,185,13.0,Non-Original,pg_13,True,spring
8498,38854,special,6,160,1.0,original,pg_13,True,summer
8499,3329,ova,5,706,5.0,Non-Original,rx,False,winter
8500,7697,movie,6,172,1.0,Non-Original,pg_13,True,winter
8501,22735,tv,5,780,51.0,Non-Original,g,True,spring
8502,7626,movie,6,227,2.0,Non-Original,g,True,spring
8503,3078,ova,5,761,3.0,Non-Original,rx,False,summer
8504,2434,ova,5,821,3.0,Non-Original,rx,False,summer
8505,36166,tv,5,1064,3.0,original,g,True,fall
8506,4101,tv,6,162,51.0,original,g,True,winter
8507,1834,ova,5,1209,4.0,Non-Original,rx,False,fall
8508,3676,tv,6,343,47.0,original,pg_13,True,summer
8509,3906,ova,5,787,1.0,Non-Original,pg_13,True,summer
8510,1440,ova,5,1231,2.0,original,pg_13,True,winter
8511,33339,ona,6,405,63.0,Non-Original,pg_13,True,winter
8512,39736,ona,6,279,16.0,Non-Original,pg_13,True,spring
8513,3877,tv,6,331,26.0,Non-Original,g,True,fall
8514,34818,ona,5,1387,1.0,original,pg_13,True,winter
8515,33957,special,6,263,1.0,original,g,True,winter
8516,4933,tv,6,297,26.0,original,pg_13,True,spring
8517,33877,special,6,120,1.0,Non-Original,pg_13,True,spring
8518,40554,movie,6,141,1.0,original,pg_13,True,spring
8519,20999,special,6,312,1.0,Non-Original,pg_13,True,spring
8520,19945,special,5,2834,5.0,Non-Original,g,True,spring
8521,2540,ova,5,1029,2.0,Non-Original,rx,False,summer
8522,2375,ova,5,817,4.0,Non-Original,rx,False,summer
8523,31581,special,5,701,1.0,original,pg_13,True,fall
8524,2483,ova,5,799,2.0,Non-Original,pg_13,True,fall
8525,6796,ova,6,375,1.0,Non-Original,pg_13,True,fall
8526,3795,ova,5,813,3.0,Non-Original,rx,False,summer
8527,31669,special,5,782,1.0,Non-Original,pg_13,True,summer
8528,23837,ona,5,1152,1.0,Non-Original,r,True,spring
8529,36834,special,6,325,1.0,Non-Original,pg_13,True,fall
8530,33149,ova,6,476,1.0,Non-Original,g,True,spring
8531,30739,special,5,2170,3.0,Non-Original,pg_13,True,spring
8532,35650,ona,6,183,40.0,original,r,True,fall
8533,12351,special,6,342,3.0,original,pg_13,True,fall
8534,33192,ona,6,359,1.0,original,g,True,spring
8535,28717,ona,5,1164,1.0,Non-Original,g,True,fall
8536,11445,special,6,438,1.0,Non-Original,pg_13,True,summer
8537,29517,movie,5,673,1.0,original,g,True,winter
8538,9375,ova,5,1454,1.0,original,rx,False,summer
8539,34948,special,6,495,1.0,Non-Original,pg_13,True,spring
8540,33515,ova,5,1590,1.0,Non-Original,rx,False,summer
8541,9091,special,5,984,1.0,Non-Original,rx,False,winter
8542,31846,ona,5,858,2.0,Non-Original,g,True,fall
8543,34013,tv,5,1525,12.0,Non-Original,pg_13,True,fall
8544,112,tv,4,3078,8.0,original,pg_13,True,winter
8545,2885,tv,6,397,23.0,Non-Original,g,True,fall
8546,7157,movie,6,421,1.0,Non-Original,pg_13,True,summer
8547,4504,tv,6,171,50.0,original,pg_13,True,winter
8548,42302,ona,6,220,12.0,Non-Original,pg_13,True,summer
8549,2262,ova,5,2532,1.0,Non-Original,r,True,fall
8550,32195,special,6,420,2.0,Non-Original,rx,False,summer
8551,37571,tv,4,3019,12.0,Non-Original,pg_13,True,summer
8552,2051,ova,5,762,5.0,Non-Original,r+,True,summer
8553,42488,movie,6,409,1.0,Non-Original,g,True,spring
8554,28915,special,6,284,1.0,Non-Original,pg_13,True,summer
8555,9939,ova,5,863,2.0,Non-Original,rx,False,winter
8556,31829,movie,6,408,1.0,original,g,True,winter
8557,41399,ona,5,1134,26.0,Non-Original,pg_13,True,winter
8558,3056,ova,5,732,2.0,Non-Original,rx,False,winter
8559,37789,special,6,247,5.0,original,g,True,summer
8560,2139,ova,5,701,2.0,Non-Original,rx,False,winter
8561,4537,ova,6,615,3.0,Non-Original,pg_13,True,spring
8562,1775,tv,5,1355,12.0,Non-Original,pg_13,True,spring
8563,4948,movie,5,670,1.0,original,pg,True,fall
8564,41205,movie,6,195,1.0,original,pg_13,True,summer
8565,17887,ona,5,684,1.0,original,pg_13,True,summer
8566,16648,special,5,938,3.0,Non-Original,g,True,summer
8567,8189,tv,6,198,26.0,original,pg_13,True,winter
8568,32906,tv,4,3478,13.0,original,pg,True,spring
8569,574,ona,5,1138,6.0,Non-Original,pg_13,True,fall
8570,34538,special,5,913,1.0,original,pg_13,True,fall
8571,8216,tv,6,469,23.0,Non-Original,pg_13,True,spring
8572,3729,ova,5,1273,1.0,Non-Original,rx,False,fall
8573,3382,ova,5,872,2.0,Non-Original,rx,False,spring
8574,19523,ova,5,1060,1.0,Non-Original,rx,False,summer
8575,3300,ova,6,567,6.0,Non-Original,rx,False,winter
8576,3543,ova,5,856,3.0,Non-Original,rx,False,summer
8577,50251,ova,5,870,1.0,Non-Original,rx,False,fall
8578,4364,ova,5,755,2.0,original,rx,False,fall
8579,1664,tv,5,999,13.0,Non-Original,pg_13,True,fall
8580,6120,ova,5,1098,2.0,Non-Original,rx,False,winter
8581,8500,movie,6,563,1.0,Non-Original,r+,True,spring
8582,2568,tv,6,224,52.0,Non-Original,g,True,fall
8583,2727,tv,5,996,18.0,original,g,True,summer
8584,50136,ona,6,235,1.0,original,pg_13,True,fall
8585,38864,special,5,1143,2.0,Non-Original,g,True,fall
8586,15891,special,5,2024,3.0,Non-Original,g,True,fall
8587,1333,tv,6,337,26.0,original,g,True,summer
8588,2767,movie,5,1479,1.0,Non-Original,pg,True,summer
8589,1995,ova,4,3244,1.0,Non-Original,r+,True,spring
8590,37148,ona,5,976,1.0,Non-Original,r,True,fall
8591,41282,ova,5,1402,2.0,Non-Original,rx,False,spring
8592,2209,ova,5,1251,3.0,Non-Original,rx,False,winter
8593,29935,ona,6,169,3.0,Non-Original,pg_13,True,spring
8594,3390,ova,5,1008,3.0,original,pg_13,True,spring
8595,7158,movie,6,376,1.0,Non-Original,pg_13,True,summer
8596,14231,ova,5,635,1.0,Non-Original,pg_13,True,summer
8597,3040,ova,5,1730,1.0,Non-Original,rx,False,fall
8598,39581,tv,6,469,24.0,original,pg_13,True,spring
8599,2440,ova,5,774,2.0,Non-Original,rx,False,fall
8600,40836,special,5,726,1.0,original,pg_13,True,fall
8601,31424,special,5,772,1.0,Non-Original,rx,False,winter
8602,21775,ona,5,850,2.0,Non-Original,pg_13,True,fall
8603,7816,movie,6,381,1.0,Non-Original,pg_13,True,spring
8604,3600,ova,5,615,3.0,Non-Original,r,True,spring
8605,41124,ona,5,2197,12.0,original,pg_13,True,spring
8606,34678,ona,5,749,1.0,Non-Original,g,True,fall
8607,38347,special,5,680,4.0,Non-Original,g,True,spring
8608,31072,ona,6,532,3.0,Non-Original,g,True,spring
8609,8285,tv,6,236,22.0,Non-Original,pg_13,True,fall
8610,1811,ova,5,1422,2.0,original,r+,True,fall
8611,10554,tv,6,223,25.0,Non-Original,pg_13,True,winter
8612,44236,special,5,765,1.0,original,pg_13,True,fall
8613,17933,ova,6,126,3.0,Non-Original,g,True,fall
8614,1763,ova,5,907,2.0,Non-Original,rx,False,summer
8615,6397,tv,6,239,104.0,Non-Original,g,True,fall
8616,37747,tv,4,2826,12.0,Non-Original,pg_13,True,winter
8617,31674,tv,6,423,104.0,original,g,True,summer
8618,13835,ova,5,2541,1.0,Non-Original,g,True,winter
8619,5238,movie,6,345,1.0,Non-Original,pg,True,winter
8620,1099,ova,5,725,1.0,Non-Original,pg_13,True,winter
8621,50515,ona,6,216,5.0,original,pg_13,True,fall
8622,38078,movie,6,270,1.0,Non-Original,pg_13,True,winter
8623,42285,ona,6,226,13.0,original,pg_13,True,summer
8624,38678,ona,5,770,1.0,original,g,True,fall
8625,4355,ova,5,993,1.0,Non-Original,rx,False,spring
8626,38783,ona,6,548,1.0,original,g,True,winter
8627,1788,ova,5,1354,2.0,Non-Original,rx,False,summer
8628,2187,ova,5,721,2.0,Non-Original,rx,False,spring
8629,48508,ona,6,476,1.0,original,pg_13,True,winter
8630,1725,ona,5,2020,6.0,Non-Original,pg_13,True,winter
8631,4044,tv,6,440,26.0,original,pg_13,True,fall
8632,3280,special,6,268,1.0,Non-Original,pg_13,True,summer
8633,22377,ona,3,3420,5.0,Non-Original,pg_13,True,winter
8634,1766,ova,5,1080,1.0,Non-Original,r,True,summer
8635,38067,ona,5,612,11.0,Non-Original,pg,True,summer
8636,1552,movie,6,329,1.0,Non-Original,pg_13,True,fall
8637,49290,special,6,572,3.0,Non-Original,pg_13,True,summer
8638,11687,ona,4,3340,1.0,original,r,True,fall
8639,2376,ova,5,817,2.0,Non-Original,rx,False,winter
8640,40638,ona,6,144,16.0,original,r,True,summer
8641,6993,movie,5,921,1.0,original,g,True,spring
8642,2788,ova,5,1036,3.0,original,rx,False,fall
8643,5022,tv,6,250,73.0,original,g,True,fall
8644,6674,tv,6,198,52.0,original,pg_13,True,fall
8645,42855,ona,5,757,4.0,Non-Original,pg_13,True,summer
8646,33146,ova,6,413,1.0,Non-Original,pg_13,True,spring
8647,6800,ova,5,875,1.0,original,pg_13,True,spring
8648,50905,special,6,220,4.0,Non-Original,pg_13,True,winter
8649,32065,special,6,491,1.0,original,g,True,fall
8650,14247,ova,5,590,1.0,Non-Original,pg_13,True,spring
8651,30358,ona,5,1077,1.0,original,g,True,winter
8652,4729,ova,6,546,4.0,Non-Original,rx,False,fall
8653,43020,special,6,226,1.0,original,g,True,spring
8654,13971,movie,5,2075,1.0,original,g,True,summer
8655,5936,movie,6,322,1.0,Non-Original,pg_13,True,spring
8656,2351,ova,5,1764,2.0,Non-Original,rx,False,fall
8657,6518,movie,6,260,1.0,Non-Original,g,True,fall
8658,3947,tv,6,188,64.0,Non-Original,g,True,fall
8659,1986,tv,6,359,56.0,original,pg_13,True,spring
8660,20557,special,5,1660,13.0,Non-Original,pg_13,True,spring
8661,9824,ova,6,377,1.0,Non-Original,pg_13,True,summer
8662,31777,tv,6,538,12.0,Non-Original,g,True,fall
8663,1200,tv,5,1164,26.0,original,pg_13,True,spring
8664,5895,movie,6,128,1.0,original,g,True,winter
8665,45567,ona,5,1201,13.0,original,pg_13,True,fall
8666,51013,ona,6,384,1.0,Non-Original,pg,True,winter
8667,3945,ova,5,573,2.0,Non-Original,rx,False,spring
8668,30251,tv,5,1817,6.0,Non-Original,pg_13,True,summer
8669,30954,ona,6,307,60.0,Non-Original,pg_13,True,fall
8670,1411,ova,5,958,6.0,original,r+,True,spring
8671,39339,ona,6,219,7.0,Non-Original,r,True,winter
8672,36577,ona,5,630,2.0,Non-Original,g,True,summer
8673,19781,movie,6,130,1.0,original,g,True,summer
8674,5447,ova,5,1249,1.0,Non-Original,pg_13,True,summer
8675,9106,tv,6,254,26.0,Non-Original,pg,True,winter
8676,25271,special,5,1529,1.0,original,g,True,summer
8677,40989,ona,6,494,12.0,Non-Original,pg_13,True,winter
8678,33874,special,6,152,1.0,Non-Original,pg_13,True,winter
8679,46381,tv,6,171,41.0,Non-Original,pg,True,spring
8680,41405,tv,5,970,52.0,original,pg,True,spring
8681,3439,ova,5,970,2.0,Non-Original,rx,False,fall
8682,3152,ova,5,910,1.0,original,pg_13,True,fall
8683,6861,special,6,539,1.0,original,g,True,spring
8684,42321,tv,5,2281,12.0,original,pg_13,True,spring
8685,37663,special,5,871,1.0,Non-Original,g,True,winter
8686,34961,ona,6,446,10.0,Non-Original,pg_13,True,winter
8687,2591,special,5,1629,1.0,Non-Original,pg_13,True,summer
8688,6087,tv,6,345,27.0,original,g,True,winter
8689,51296,special,5,919,1.0,original,pg_13,True,winter
8690,12689,special,6,333,1.0,original,pg_13,True,fall
8691,20539,ova,6,300,13.0,Non-Original,g,True,fall
8692,1885,tv,6,519,12.0,Non-Original,pg_13,True,winter
8693,1644,ova,5,728,2.0,original,pg_13,True,summer
8694,1831,ova,5,1030,2.0,original,r+,True,winter
8695,5833,tv,6,237,56.0,original,pg_13,True,fall
8696,40714,tv,6,268,63.0,Non-Original,pg,True,winter
8697,36894,tv,6,214,10.0,original,pg_13,True,winter
8698,7867,tv,5,749,50.0,Non-Original,g,True,spring
8699,1939,ova,5,872,4.0,original,pg,True,spring
8700,25169,special,6,329,1.0,original,g,True,fall
8701,1982,movie,5,1996,1.0,original,pg_13,True,fall
8702,4103,movie,5,801,1.0,Non-Original,pg_13,True,winter
8703,36228,ona,5,770,1.0,Non-Original,pg,True,summer
8704,2522,ova,5,962,2.0,Non-Original,pg_13,True,summer
8705,8547,movie,6,403,1.0,Non-Original,pg_13,True,summer
8706,2462,ova,5,1841,2.0,Non-Original,r+,True,spring
8707,4541,ova,5,743,2.0,Non-Original,rx,False,winter
8708,2364,tv,5,1428,12.0,Non-Original,r+,True,fall
8709,1227,ova,5,919,4.0,Non-Original,r+,True,fall
8710,38473,ona,5,1015,1.0,original,g,True,fall
8711,4492,ova,5,1033,1.0,original,rx,False,spring
8712,9390,ova,6,211,1.0,original,g,True,summer
8713,28093,special,5,558,1.0,original,g,True,summer
8714,33434,tv,5,583,50.0,original,pg,True,fall
8715,42491,ona,6,181,5.0,Non-Original,pg_13,True,summer
8716,5569,ova,2,3172,1.0,Non-Original,rx,False,summer
8717,3723,tv,6,284,26.0,original,g,True,spring
8718,4928,tv,6,206,43.0,original,g,True,spring
8719,43565,special,6,275,1.0,Non-Original,pg_13,True,summer
8720,41824,ova,5,1022,2.0,Non-Original,rx,False,summer
8721,33572,tv,5,1636,12.0,original,pg_13,True,fall
8722,16610,ona,3,3088,1.0,original,r,True,fall
8723,10526,tv,5,579,24.0,original,g,True,fall
8724,4150,ova,5,1183,1.0,original,pg_13,True,summer
8725,38667,special,5,755,1.0,original,pg_13,True,winter
8726,36730,special,6,371,1.0,Non-Original,pg,True,fall
8727,4398,movie,5,1589,1.0,original,g,True,winter
8728,1383,ova,5,781,6.0,Non-Original,rx,False,spring
8729,34052,tv,5,1046,36.0,Non-Original,pg,True,spring
8730,11221,ova,6,379,1.0,original,pg_13,True,summer
8731,19397,special,5,655,13.0,Non-Original,pg_13,True,summer
8732,3595,ova,5,687,3.0,Non-Original,r+,True,spring
8733,37551,ona,6,285,1.0,original,pg,True,summer
8734,2700,tv,6,422,13.0,original,pg_13,True,summer
8735,33820,movie,4,2936,1.0,Non-Original,r,True,winter
8736,48568,ova,5,1451,2.0,Non-Original,rx,False,winter
8737,5476,tv,6,315,26.0,Non-Original,pg,True,fall
8738,36239,ona,5,1639,1.0,Non-Original,g,True,spring
8739,39264,ona,6,395,1.0,original,g,True,fall
8740,1949,ova,5,1858,1.0,original,g,True,summer
8741,31108,ona,5,1523,2.0,Non-Original,g,True,spring
8742,2317,ova,5,2059,2.0,Non-Original,r+,True,winter
8743,7060,special,5,1857,1.0,original,g,True,summer
8744,47811,ona,6,472,12.0,Non-Original,pg_13,True,fall
8745,1038,ova,5,737,2.0,Non-Original,rx,False,summer
8746,8181,movie,5,583,1.0,Non-Original,pg_13,True,fall
8747,220,ova,5,893,4.0,Non-Original,rx,False,fall
8748,48374,ona,6,121,12.0,Non-Original,pg_13,True,winter
8749,33103,special,5,1462,2.0,Non-Original,g,True,spring
8750,11537,ova,6,477,1.0,Non-Original,g,True,summer
8751,29910,movie,6,199,1.0,Non-Original,pg_13,True,summer
8752,9940,special,5,669,1.0,original,pg,True,winter
8753,3932,tv,6,294,39.0,original,pg_13,True,fall
8754,48605,ona,6,345,3.0,original,g,True,summer
8755,40462,special,6,452,1.0,Non-Original,pg_13,True,summer
8756,50435,ova,6,452,2.0,Non-Original,rx,False,winter
8757,42194,ona,5,957,9.0,Non-Original,pg_13,True,spring
8758,503,ova,5,1537,2.0,Non-Original,pg_13,True,spring
8759,37842,special,5,514,3.0,Non-Original,pg_13,True,winter
8760,4991,special,6,373,1.0,Non-Original,g,True,spring
8761,1866,movie,5,807,1.0,Non-Original,r+,True,spring
8762,2719,tv,5,1804,25.0,Non-Original,pg,True,fall
8763,6095,movie,6,352,1.0,Non-Original,g,True,fall
8764,49165,ona,5,1507,1.0,original,r,True,fall
8765,50021,ona,5,749,12.0,original,pg_13,True,fall
8766,3681,ova,5,855,2.0,Non-Original,rx,False,spring
8767,2028,ova,6,184,4.0,original,g,True,summer
8768,36753,ona,5,553,1.0,original,pg,True,winter
8769,46821,ona,6,241,50.0,Non-Original,pg_13,True,winter
8770,34489,ona,5,529,1.0,Non-Original,pg_13,True,fall
8771,41634,ona,6,171,26.0,Non-Original,pg_13,True,spring
8772,41691,ona,5,1185,1.0,Non-Original,rx,False,winter
8773,36644,ona,6,215,13.0,original,pg_13,True,winter
8774,28913,special,6,291,1.0,Non-Original,pg_13,True,fall
8775,6076,movie,5,1057,1.0,Non-Original,r,True,summer
8776,33879,special,6,105,2.0,Non-Original,pg_13,True,summer
8777,8132,movie,5,624,1.0,original,pg,True,winter
8778,24527,special,6,383,1.0,original,pg,True,fall
8779,1927,ova,5,1201,1.0,original,r+,True,winter
8780,5208,ova,5,702,2.0,Non-Original,rx,False,winter
8781,2796,ova,5,1856,1.0,Non-Original,g,True,spring
8782,12439,ova,6,188,1.0,original,pg_13,True,spring
8783,1643,ova,5,699,2.0,original,r+,True,spring
8784,32397,movie,6,443,4.0,original,g,True,winter
8785,4014,ova,6,422,3.0,Non-Original,pg_13,True,fall
8786,6557,ova,6,311,4.0,Non-Original,pg_13,True,fall
8787,2075,tv,6,207,51.0,Non-Original,pg_13,True,fall
8788,2622,ova,5,1313,1.0,Non-Original,r+,True,summer
8789,9211,ova,5,1085,1.0,original,rx,False,summer
8790,37291,ona,6,402,20.0,Non-Original,r,True,spring
8791,20811,ona,4,2734,1.0,original,r,True,fall
8792,3379,ova,5,605,3.0,Non-Original,rx,False,winter
8793,1770,ova,5,788,3.0,Non-Original,rx,False,spring
8794,4737,tv,6,301,11.0,original,pg_13,True,spring
8795,43350,tv,6,375,10.0,original,g,True,fall
8796,305,ova,5,1573,4.0,Non-Original,r+,True,spring
8797,4827,special,5,1518,2.0,Non-Original,pg_13,True,fall
8798,4350,ova,5,971,2.0,original,rx,False,summer
8799,1340,ova,5,1588,1.0,Non-Original,r,True,spring
8800,24071,movie,6,290,1.0,original,pg,True,summer
8801,35326,special,6,382,3.0,Non-Original,pg_13,True,fall
8802,1155,ova,5,615,6.0,Non-Original,pg_13,True,spring
8803,14563,tv,5,1677,12.0,original,pg_13,True,summer
8804,2065,ova,5,826,2.0,original,r+,True,fall
8805,37418,special,5,1135,1.0,original,g,True,summer
8806,3882,ova,5,1708,1.0,original,r,True,fall
8807,4042,ova,5,1385,1.0,Non-Original,r+,True,summer
8808,4378,ova,5,841,1.0,original,rx,False,fall
8809,38600,movie,6,251,1.0,Non-Original,pg_13,True,fall
8810,3936,tv,6,368,26.0,original,pg,True,spring
8811,48606,ona,6,302,3.0,original,g,True,fall
8812,8764,tv,6,310,39.0,Non-Original,g,True,spring
8813,36425,tv,6,239,40.0,original,pg,True,fall
8814,2444,ova,5,830,2.0,Non-Original,rx,False,summer
8815,2073,ova,6,171,6.0,Non-Original,r,True,summer
8816,3046,ova,5,798,2.0,Non-Original,rx,False,fall
8817,37777,ona,6,186,1.0,original,g,True,fall
8818,32898,special,5,797,1.0,Non-Original,pg_13,True,winter
8819,42057,ona,5,913,4.0,original,pg_13,True,summer
8820,36932,special,5,1881,1.0,Non-Original,r,True,fall
8821,42791,ona,6,333,1.0,Non-Original,pg_13,True,summer
8822,31738,special,5,595,3.0,Non-Original,g,True,fall
8823,39780,special,6,426,1.0,original,r,True,fall
8824,21255,movie,6,205,1.0,Non-Original,pg,True,spring
8825,9531,special,6,289,1.0,Non-Original,g,True,summer
8826,25077,ova,6,425,1.0,Non-Original,pg_13,True,summer
8827,44040,tv,5,1228,12.0,Non-Original,pg,True,winter
8828,5133,special,5,538,1.0,original,r+,True,summer
8829,40431,special,6,155,1.0,original,pg_13,True,summer
8830,4488,ova,5,677,3.0,Non-Original,rx,False,summer
8831,37311,ona,5,570,2.0,original,g,True,spring
8832,4009,ova,5,662,2.0,original,rx,False,summer
