anime_id,genres,type,episodes,source,rating,start_year,start_season,demographics,score,scored_by,members,favorites
365,Boys Love,ova,1,Non-Original,r,1998,spring,None,Average,10552,19714,47
33377,Drama,tv,24,original,pg_13,2016,fall,None,Average,35219,109558,217
16442,Action,movie,1,original,g,2013,winter,Kids,High,1794,4296,2
31440,Comedy,tv,12,Non-Original,pg_13,2015,fall,Shounen,Average,8954,16275,11
34820,Action,movie,1,Non-Original,pg_13,2018,winter,Shounen,Average,3220,7523,21
2615,Comedy,special,1,Non-Original,pg_13,2007,spring,None,Average,6264,11385,8
1906,Drama,movie,1,Non-Original,pg_13,2006,summer,Shoujo,High,1751,5610,16
6690,Hentai,ova,5,original,rx,2009,summer,None,Average,3212,8501,44
39590,Comedy,tv,12,Non-Original,pg_13,2019,fall,None,Average,8481,24107,61
236,Adventure,tv,26,Non-Original,pg_13,2003,spring,Shounen,Average,6748,15675,22
8101,Comedy,ova,2,Non-Original,r+,2010,summer,Seinen,Average,10883,27172,36
28883,Action,tv,12,Non-Original,pg_13,2015,fall,None,Average,40306,94584,77
37764,Action,movie,1,Non-Original,pg_13,2018,fall,None,Average,8023,16354,36
28309,Hentai,ova,1,Non-Original,rx,2015,winter,None,Average,6213,14277,20
33491,Comedy,ova,1,Non-Original,pg,2016,summer,Shoujo,High,1813,6253,2
8234,Adventure,tv,65,Non-Original,g,1969,fall,None,High,2076,5845,32
5112,Comedy,tv,12,Non-Original,pg_13,2009,winter,None,Average,60521,118569,130
37474,Hentai,ova,3,Non-Original,rx,2018,spring,None,Average,3324,8908,33
2011,Action,tv,20,Non-Original,pg_13,1999,spring,Shounen,High,2201,6054,4
22543,Hentai,ova,1,Non-Original,rx,2014,spring,None,Average,4272,10463,38
10671,Comedy,tv,13,Non-Original,pg_13,2011,summer,None,Average,10273,23020,15
6129,Drama,tv,12,Non-Original,pg_13,2009,summer,None,Average,6914,26880,27
689,Drama,special,1,original,pg_13,2005,spring,None,Average,3010,5683,6
10488,Hentai,ova,2,Non-Original,rx,2011,spring,None,Average,3701,10045,20
8230,Drama,Non-Original,1,original,pg_13,2010,winter,None,Average,6320,12641,4
34368,Drama,tv,12,Non-Original,r,2017,summer,None,Average,16273,44625,89
33788,Comedy,tv,12,Non-Original,pg_13,2017,winter,None,Average,4934,15596,89
1942,Adventure,tv,12,Non-Original,pg_13,2007,winter,None,Average,2666,8013,12
11083,Action,special,2,Non-Original,pg_13,2011,summer,Shounen,Average,5077,11592,13
33419,Romance,tv,12,Non-Original,pg,2016,fall,Shoujo,Average,7317,16023,20
4078,Comedy,special,1,Non-Original,pg_13,2008,winter,Seinen,Average,2896,6281,1
33797,Sci-Fi,tv,12,original,pg_13,2017,spring,None,Average,8603,19825,21
38533,Comedy,ona,12,Non-Original,pg_13,2019,winter,None,High,1069,4556,16
47413,Action,movie,1,Non-Original,pg_13,2021,winter,Shounen,High,1233,5451,37
41074,Action,tv,67,Non-Original,pg,2020,spring,Kids,Average,16165,51461,184
37188,Comedy,tv,12,Non-Original,pg_13,2018,spring,None,Average,17983,38990,16
35931,Hentai,ova,2,Non-Original,rx,2017,fall,None,Average,3120,8336,21
47410,Action,ova,1,Non-Original,pg_13,2021,winter,None,High,1355,3881,16
36560,Comedy,ova,1,Non-Original,r+,2018,winter,None,Average,17256,39481,27
33768,Hentai,ova,4,Non-Original,rx,2016,fall,None,Average,3323,9324,33
34361,Hentai,ova,2,Non-Original,rx,2017,winter,None,Average,3450,9476,30
40934,Adventure,tv,13,Non-Original,pg_13,2020,spring,None,Average,11773,45957,200
43767,Drama,tv,12,Non-Original,r,2021,summer,None,Average,8866,40372,302
1810,Drama,tv,12,Non-Original,pg_13,2007,winter,Shounen,Average,14563,41065,91
2396,Hentai,ova,4,Non-Original,rx,2005,winter,None,Average,4151,10972,66
45574,Action,ona,1,Non-Original,pg_13,2020,fall,None,High,1620,2740,17
15085,Fantasy,tv,12,Non-Original,pg_13,2013,winter,None,Average,141510,278514,974
10458,Hentai,ova,2,Non-Original,rx,2011,spring,None,Average,3618,9719,61
289,Comedy,tv,13,Non-Original,pg_13,2001,spring,None,Average,7629,18456,33
37476,Action,tv,52,original,pg_13,2018,spring,Shounen,Average,4583,10844,41
36982,Comedy,tv,39,Non-Original,g,2018,winter,Kids,Average,3312,8005,30
30649,Comedy,tv,26,Non-Original,g,2015,fall,None,High,1399,3264,13
1198,Comedy,tv,12,Non-Original,pg_13,2006,summer,None,Average,7399,18801,19
14539,Hentai,ova,3,Non-Original,rx,2012,summer,None,Average,4717,12356,32
32601,Romance,tv,12,Non-Original,pg,2016,spring,Shoujo,Average,15079,32113,54
10196,Ecchi,ova,1,Non-Original,r+,2011,summer,Seinen,Average,14463,28341,64
1014,Comedy,special,2,original,g,2003,summer,Shoujo,High,2278,5214,6
42756,Hentai,ova,1,Non-Original,rx,2020,fall,None,Average,3505,7072,48
2486,Comedy,tv,13,Non-Original,pg_13,2003,summer,Shounen,High,1837,6683,3
7152,Comedy,tv,50,original,g,2009,fall,Shoujo,High,1835,7658,51
2036,Adventure,tv,43,Non-Original,g,2001,spring,None,High,1392,3891,34
38741,Action,ona,26,Non-Original,pg_13,2018,fall,None,High,1210,3479,26
3493,Adventure,tv,21,Non-Original,pg,2007,fall,None,Average,2724,6151,19
25923,Hentai,ova,1,Non-Original,rx,2014,fall,None,Average,2986,7606,16
36915,Action,special,1,Non-Original,pg_13,2017,fall,None,Average,24789,51052,33
33129,Drama,special,2,Non-Original,r,2016,summer,None,Average,5286,14604,8
32415,Action,special,1,original,pg_13,2015,summer,None,Average,3877,10575,4
37139,Comedy,special,1,Non-Original,pg_13,2016,summer,None,Average,6316,17276,5
27653,Action,movie,1,Non-Original,g,2015,spring,Seinen,High,2262,3867,2
39538,Comedy,ova,3,Non-Original,pg_13,2019,summer,Seinen,High,873,4916,9
15325,Comedy,special,1,Non-Original,r+,2012,summer,None,Average,11462,25333,18
41372,Action,tv,12,original,r,2020,fall,None,Average,13035,41114,61
32518,Hentai,ova,2,Non-Original,rx,2016,winter,None,Average,2692,7513,24
36108,Comedy,tv,12,Non-Original,pg_13,2018,winter,None,Average,14177,43216,44
3537,Hentai,ova,2,Non-Original,rx,2006,winter,None,Average,6067,13598,70
632,Comedy,special,1,Non-Original,r+,2001,fall,None,Average,2738,6395,2
1395,Drama,ova,5,original,pg_13,1998,fall,Shounen,High,920,2384,13
39795,Fantasy,ova,4,Non-Original,rx,2019,summer,None,Average,3322,8046,41
979,Action,movie,1,Non-Original,pg_13,1999,fall,Shounen,Average,9264,15087,22
44192,Hentai,ova,2,Non-Original,rx,2021,winter,None,Average,3911,8625,34
51,Action,ova,3,Non-Original,r+,2000,spring,Shoujo,Average,26207,46656,176
4362,Comedy,tv,13,original,g,2008,spring,None,Average,5377,9701,24
35425,Action,movie,1,Non-Original,pg_13,2018,summer,None,High,1452,9421,14
36654,Comedy,tv,12,Non-Original,pg_13,2018,summer,None,Average,4812,16604,7
15951,Romance,special,2,Non-Original,pg_13,2012,fall,None,Average,8298,18464,19
23487,Comedy,special,6,Non-Original,pg_13,2014,winter,None,Average,4072,14094,8
2561,Action,tv,52,Non-Original,pg_13,1978,fall,Shounen,High,1916,4322,30
40610,Action,tv,45,original,g,2020,winter,Shoujo,Average,2743,9367,71
22745,Romance,special,1,Non-Original,pg_13,2014,winter,Shoujo,Average,10117,21159,18
33566,Action,ova,1,Non-Original,r,2016,fall,Shounen,Average,6516,15825,22
30721,Comedy,tv,13,Non-Original,pg_13,2015,fall,None,Average,16728,47707,63
782,Drama,tv,25,original,pg_13,1998,fall,None,Average,5501,20224,47
31091,Comedy,tv,12,Non-Original,pg_13,2015,fall,None,Average,29113,66034,68
30250,Action,ova,1,Non-Original,r+,2015,fall,Shounen,Average,9417,22724,9
8302,Ecchi,special,6,Non-Original,r+,2010,winter,Seinen,Average,16040,32100,29
2580,Avant Garde,special,1,Non-Original,pg_13,2006,winter,None,Average,5888,11335,3
5199,Comedy,special,2,Non-Original,pg_13,2008,summer,None,Average,2367,7948,3
1803,Action,ova,2,Non-Original,pg_13,1987,winter,None,High,2032,4981,4
32023,Action,tv,12,original,pg_13,2016,winter,None,Average,27677,70600,92
2583,Action,ova,1,original,pg_13,1985,summer,None,High,1770,3749,3
41364,Slice of Life,tv,12,original,pg_13,2020,fall,None,Average,11442,30083,55
37232,Action,tv,12,Non-Original,pg_13,2018,fall,None,Average,8550,28233,40
40136,Comedy,tv,12,Non-Original,pg_13,2020,winter,Seinen,Average,6999,18942,39
2257,Drama,tv,75,original,pg_13,1981,fall,Shounen,High,1014,4722,58
42592,Hentai,ova,1,Non-Original,rx,2020,fall,None,Average,2853,5543,25
1996,Comedy,special,1,Non-Original,g,2002,fall,Shoujo,Average,4355,9408,17
10098,Comedy,special,8,Non-Original,g,2010,winter,None,Average,3351,9470,9
615,Comedy,ova,5,original,pg_13,2002,summer,None,Average,5604,15732,54
49945,Hentai,ova,2,Non-Original,rx,2021,fall,None,High,2139,4560,20
2603,Action,tv,12,Non-Original,pg_13,2007,summer,None,Average,6388,16033,28
27939,Action,special,1,original,r+,2003,winter,Seinen,Average,4694,10256,9
35814,Fantasy,special,1,Non-Original,pg_13,2017,fall,None,Average,5957,16347,10
31678,Action,movie,1,Non-Original,pg,2016,summer,None,High,1234,4151,11
19581,Fantasy,ona,1,Non-Original,pg_13,2013,summer,Seinen,Average,5928,16458,102
1570,Comedy,tv,12,Non-Original,pg_13,2006,fall,None,Average,15591,34661,37
38995,Hentai,ova,2,Non-Original,rx,2019,winter,None,Average,3247,7778,30
37711,Drama,ova,1,Non-Original,pg_13,2018,fall,None,Average,11629,34409,30
51368,Action,tv,12,Non-Original,pg_13,2022,summer,Shounen,High,1670,22726,114
25897,Comedy,special,3,Non-Original,pg_13,2014,summer,None,Average,4073,11509,21
7334,Action,tv,39,original,g,2011,spring,None,Average,25735,42975,85
2356,Horror,ova,1,Non-Original,r+,2000,spring,None,Average,10180,20069,102
37598,Action,tv,12,original,pg_13,2018,summer,None,Average,13792,43645,87
31683,Comedy,special,1,Non-Original,pg_13,2015,summer,None,Average,12549,21623,7
2834,Drama,tv,51,Non-Original,g,1993,winter,Shoujo,High,1312,4606,9
1952,Action,ova,4,Non-Original,r,1997,winter,None,Average,6509,16834,44
1111,Action,ova,1,original,pg_13,2002,fall,None,Average,2731,7220,3
35315,Mystery,movie,1,Non-Original,pg_13,2017,spring,None,Average,7518,21081,25
1550,Drama,tv,104,Non-Original,pg_13,1970,winter,Shoujo,Average,3295,8294,36
38920,Action,tv,12,original,pg_13,2019,summer,None,Average,8175,26025,52
37806,Action,tv,13,Non-Original,pg_13,2019,spring,Shounen,Average,64848,137286,156
4997,Comedy,special,1,Non-Original,r+,2002,fall,None,Average,2401,5787,3
1429,Action,special,1,Non-Original,pg_13,2004,summer,Seinen,High,2134,5641,1
373,Adventure,ova,6,Non-Original,pg_13,1992,fall,Seinen,Average,4337,10969,28
40819,Hentai,ova,2,Non-Original,rx,2020,spring,None,Average,3286,7263,47
47391,Action,tv,12,Non-Original,pg_13,2021,spring,None,Average,19567,48133,180
13219,Hentai,ova,2,Non-Original,rx,2012,spring,None,Average,3350,8834,17
8456,Action,ova,6,Non-Original,r+,2010,summer,None,Average,7413,20390,17
993,Comedy,special,1,original,pg_13,1999,fall,None,Average,2756,5157,8
5658,Action,tv,56,Non-Original,pg_13,1974,fall,Shounen,High,1957,5176,16
13073,Sports,special,2,Non-Original,pg_13,2011,summer,Shounen,High,1707,4563,2
50204,Mystery,tv,12,original,pg_13,2022,winter,None,Average,16342,52351,188
34565,Supernatural,tv,13,Non-Original,pg_13,2017,summer,Shounen,Average,20470,65011,80
12709,Comedy,special,3,Non-Original,g,2011,fall,None,High,2075,6053,3
1629,Action,tv,26,Non-Original,r+,1998,fall,None,Average,5737,22226,96
17855,Comedy,ova,1,Non-Original,pg_13,2013,summer,Shounen,Average,4070,8269,4
39078,Slice of Life,tv,26,Non-Original,pg,2019,spring,Shoujo,High,1670,4613,13
21679,Comedy,ova,1,Non-Original,pg_13,2014,spring,Shounen,Average,13917,27537,8
10280,Hentai,special,1,Non-Original,rx,2010,fall,None,Average,2561,5816,14
1221,Action,tv,52,Non-Original,pg,2006,summer,Shoujo,Average,13897,31175,139
31994,Avant Garde,tv,13,original,pg_13,2016,winter,None,Average,19037,34421,39
24175,Comedy,ova,3,Non-Original,r+,2014,summer,Shounen,Average,14374,33613,40
36933,Hentai,ova,2,Non-Original,rx,2018,spring,None,Average,3543,7974,14
40369,Comedy,ona,4,Non-Original,pg_13,2019,summer,None,Average,3900,9386,9
35654,Action,Non-Original,1,Non-Original,g,2017,spring,None,High,1325,2669,7
31521,Romance,special,1,Non-Original,r+,2015,summer,None,Average,3999,8786,3
35285,Comedy,special,1,Non-Original,pg_13,2017,summer,Seinen,Average,2761,8021,2
4795,Adventure,movie,1,Non-Original,pg,2002,summer,Kids,Average,9364,18248,7
8097,Action,special,1,Non-Original,pg_13,2010,winter,Seinen,Average,2485,7033,2
32625,Comedy,special,7,Non-Original,pg_13,2016,winter,Shounen,Average,4419,13048,9
23333,Action,tv,12,Non-Original,pg_13,2014,summer,None,Average,69910,157565,577
2417,Boys Love,ova,1,Non-Original,pg_13,2007,winter,None,Average,7481,13212,14
11255,Action,ova,1,Non-Original,r+,2011,fall,None,Average,6167,17678,5
377,Action,ova,6,original,pg_13,2000,summer,Shounen,Average,4291,10144,31
40786,Comedy,tv,12,original,pg_13,2021,winter,None,Average,11292,36813,139
2841,Hentai,ova,2,Non-Original,rx,2005,spring,None,Average,4690,10797,89
4375,Adventure,tv,91,Non-Original,pg,1999,summer,None,High,1251,2602,24
30384,Comedy,tv,13,original,g,2015,summer,None,Average,9237,19454,8
10109,Comedy,tv,12,Non-Original,r+,2011,spring,None,Average,8480,23332,17
1493,Action,tv,26,Non-Original,r,2001,fall,None,High,2068,5589,9
7730,Hentai,ova,6,original,rx,2009,fall,None,Average,3557,9857,50
41915,Action,ona,12,Non-Original,pg_13,2022,spring,None,Average,4396,27572,175
2835,Adventure,tv,49,Non-Original,pg_13,1982,spring,Shoujo,High,1312,7030,94
38891,Comedy,ona,1,original,pg_13,2019,fall,None,High,1472,4908,3
25375,Romance,Non-Original,1,Non-Original,pg_13,2014,summer,None,Average,2846,5185,9
11385,Action,tv,25,original,pg,2011,fall,Shounen,Average,12150,24300,33
2041,Adventure,tv,51,Non-Original,g,1994,fall,Shoujo,Average,4507,9650,42
1670,Action,movie,1,Non-Original,g,2002,summer,Shounen,Average,5898,10386,8
22347,Fantasy,ova,2,Non-Original,rx,2014,spring,None,Average,2908,7664,44
50237,Hentai,ova,2,Non-Original,rx,2022,winter,None,Average,2211,4726,28
1103,Comedy,tv,13,original,r+,2003,fall,None,Average,4649,16395,37
797,Comedy,ova,3,Non-Original,r+,2001,summer,None,Average,4500,9373,8
44270,Comedy,ona,2,Non-Original,g,2020,fall,None,Average,2837,6617,8
3992,Fantasy,ova,6,Non-Original,rx,2006,spring,None,Average,3619,11162,102
23047,Hentai,ova,2,Non-Original,rx,2014,spring,None,Average,3198,8757,22
6008,Fantasy,tv,52,original,pg,2009,spring,Shoujo,Average,3424,10942,33
382,Comedy,ova,4,Non-Original,r+,2002,summer,Seinen,Average,16469,33646,50
32151,Comedy,special,4,original,pg_13,2015,fall,None,Average,2379,6224,5
8364,Action,movie,1,Non-Original,g,2004,spring,Seinen,High,1771,3500,2
28283,Action,tv,12,Non-Original,pg_13,2015,winter,None,Average,7538,21619,36
2438,Hentai,ova,2,Non-Original,rx,2005,fall,None,Average,3502,8419,34
35567,Action,ona,5,original,g,2017,summer,None,Average,3499,7174,5
17879,Comedy,special,6,original,pg_13,2013,winter,None,Average,11941,30513,9
16059,Hentai,ova,1,Non-Original,rx,2012,fall,None,Average,4579,10953,57
39811,Action,tv,12,original,pg_13,2019,fall,None,Average,15275,43571,43
5996,Sports,special,1,Non-Original,pg_13,2003,winter,Shounen,Average,2937,6611,6
580,Comedy,tv,10,Non-Original,g,2001,fall,None,Average,3179,6033,35
5075,Action,tv,48,original,g,1994,winter,None,High,897,3231,50
5505,Action,tv,12,original,pg_13,2009,winter,None,Average,3987,9777,17
40679,Drama,tv,12,Non-Original,pg_13,2021,winter,None,Average,40140,100818,340
47405,Action,ona,78,Non-Original,pg_13,2021,spring,None,High,838,4845,61
37504,Comedy,special,6,Non-Original,pg_13,2016,summer,None,Average,10097,29228,10
38572,Fantasy,tv,12,Non-Original,pg_13,2019,fall,None,Average,152945,302541,708
27419,Slice of Life,special,1,original,pg_13,2014,fall,None,Average,3253,8530,4
4650,Action,special,1,Non-Original,r+,2006,summer,None,Average,2409,6385,11
19769,Action,tv,12,Non-Original,pg_13,2014,winter,None,Average,110600,235504,311
840,Comedy,tv,12,Non-Original,pg_13,2003,spring,None,Average,7185,17977,24
44064,Action,ona,12,Non-Original,pg_13,2021,fall,None,High,1478,5763,50
39675,Action,ona,6,original,r,2019,summer,None,High,1075,3997,25
271,Adventure,tv,26,original,pg_13,2003,spring,Shounen,Average,4533,13055,23
10690,Adventure,movie,1,Non-Original,pg,2012,winter,None,Average,2346,6804,6
16099,Comedy,special,9,Non-Original,pg_13,2012,fall,None,Average,41580,86851,163
29085,Hentai,ova,1,Non-Original,rx,2015,winter,None,Average,3378,8398,30
1392,Drama,ova,6,original,pg_13,1992,fall,Shounen,High,1072,2449,8
31561,Action,special,1,Non-Original,r,2015,summer,Seinen,Average,9995,20003,20
14379,Hentai,ova,2,Non-Original,rx,2012,summer,None,Average,2979,7232,16
35965,Fantasy,ova,1,original,pg,2017,fall,None,High,2088,4775,5
41409,Action,ona,272,Non-Original,pg_13,2020,winter,None,High,884,3262,40
33164,Comedy,special,7,Non-Original,pg_13,2016,spring,None,Average,10343,29325,26
2411,Hentai,ova,2,Non-Original,rx,2005,fall,None,Average,4823,11618,49
36250,Comedy,special,1,Non-Original,pg_13,2017,fall,None,Average,4138,14575,10
10821,Fantasy,movie,1,original,g,2011,fall,Kids,High,2045,5265,1
14993,Hentai,ova,1,Non-Original,rx,2012,summer,None,Average,3901,8660,37
6217,Comedy,movie,1,Non-Original,g,1995,spring,Seinen,Average,2412,4564,3
36316,Action,tv,12,Non-Original,pg_13,2018,summer,None,Average,47995,122622,194
13727,Comedy,ova,1,original,pg_13,2012,spring,None,Average,3350,8835,3
8293,Hentai,ova,3,Non-Original,rx,2010,spring,None,Average,4453,11347,45
33769,Hentai,ova,2,Non-Original,rx,2016,fall,None,Average,3278,8921,24
4197,Adventure,tv,51,Non-Original,pg,2008,spring,None,Average,7272,16368,18
12929,Action,tv,97,Non-Original,pg_13,2012,spring,Shounen,Average,22960,45848,121
3137,Adventure,tv,109,Non-Original,g,1980,spring,None,High,1715,4436,14
32864,Hentai,ova,6,Non-Original,rx,2016,winter,None,Average,5016,12521,37
37561,Action,tv,12,original,pg_13,2018,fall,None,Average,11332,33928,56
46971,Fantasy,ona,1,Non-Original,pg_13,2020,winter,None,Average,5574,11857,11
21597,Hentai,ova,2,Non-Original,rx,2014,winter,None,Average,3933,9282,48
41471,Comedy,movie,1,Non-Original,pg_13,2021,summer,Seinen,High,849,10456,23
1005,Adventure,tv,26,Non-Original,pg_13,2001,spring,Shounen,Average,5738,12281,28
15605,Romance,tv,12,Non-Original,pg_13,2013,summer,Shoujo,Average,92582,170698,713
1019,Action,tv,13,Non-Original,pg_13,2002,winter,None,Average,7692,22097,72
36455,Adventure,ona,15,Non-Original,pg_13,2017,summer,None,Average,8101,30372,92
6275,Adventure,special,1,Non-Original,pg,2009,spring,Kids,Average,4524,9861,3
5172,Hentai,ova,2,Non-Original,rx,2008,summer,None,Average,3051,7359,20
17873,Action,tv,20,Non-Original,pg,2013,spring,Kids,Average,21558,38882,19
20655,Fantasy,ova,1,Non-Original,pg_13,2013,summer,Josei,Average,15298,31528,26
31196,Action,tv,26,Non-Original,pg_13,2015,fall,Shounen,Average,4664,9749,15
2193,Adventure,special,9,Non-Original,pg_13,2007,winter,None,High,1203,4699,6
40677,Drama,tv,13,Non-Original,pg_13,2020,spring,None,Average,3190,10426,76
10502,Comedy,movie,1,original,g,2011,winter,None,Average,3346,5533,2
8360,Comedy,movie,1,Non-Original,g,1998,spring,Seinen,High,2058,4090,3
33244,Comedy,tv,12,Non-Original,pg_13,2016,fall,None,Average,9834,28512,36
39605,Comedy,special,5,Non-Original,g,2018,fall,Shounen,Average,4317,15492,6
9761,Action,ova,2,Non-Original,r,2012,winter,None,Average,9077,19419,81
32806,Slice of Life,movie,1,original,pg,2016,summer,Shoujo,High,1162,3207,5
5315,Hentai,ova,2,Non-Original,rx,2008,spring,None,Average,2502,6976,16
30524,Horror,tv,13,original,r,2015,fall,None,Average,12861,31490,29
49847,Adventure,ona,12,Non-Original,pg_13,2021,fall,None,High,1071,4122,23
50475,Action,special,2,Non-Original,r,2021,fall,None,Average,6165,13576,62
