anime_id,score,scored_by,members,favorites
34948,Average,495,1789,0
33515,Average,1590,4113,5
9091,Average,984,2806,1
32600,Average,638,1269,0
34013,Average,1525,4879,3
112,Average,3078,8163,4
2885,Average,397,1392,4
7157,Average,421,1328,0
4504,Average,171,758,2
42302,Average,220,1186,2
2262,Average,2532,5013,3
32195,Average,420,1596,1
37571,Average,3019,12905,15
2051,Average,762,2315,1
42488,Average,409,938,1
28915,Average,284,1223,0
9939,Average,863,2680,4
31829,Average,408,1580,0
41399,Average,1134,3513,2
3056,Average,732,2069,0
2139,Average,701,2765,7
4537,Average,615,1641,2
1775,Average,1355,6566,10
4948,Average,670,1669,5
41205,Average,195,2366,5
17887,Average,684,1678,0
16648,Average,938,2503,1
8189,Average,198,909,4
32906,Average,3478,7397,5
574,Average,1138,3692,1
34538,Average,913,2531,2
8216,Average,469,1614,5
3382,Average,872,2823,4
19523,Average,1060,3096,4
3300,Average,567,1998,6
3543,Average,856,2396,2
50251,Average,870,2265,9
4364,Average,755,2648,2
1664,Average,999,3286,2
6120,Average,1098,3678,9
8500,Average,563,1912,0
2727,Average,996,2930,3
38864,Average,1143,3556,2
1333,Average,337,921,2
2767,Average,1479,5096,2
1995,Average,3244,7549,5
37148,Average,976,4445,2
41282,Average,1402,3288,3
2209,Average,1251,3592,2
29935,Average,169,804,5
3990,Average,1115,2048,0
3390,Average,1008,3340,3
7158,Average,376,1204,0
14231,Average,635,1307,1
3040,Average,1730,3995,8
39581,Average,469,1214,3
2440,Average,774,1997,2
31424,Average,772,2382,5
21775,Average,850,3025,7
3821,Average,1365,2807,0
7816,Average,381,1251,1
3600,Average,615,2232,5
41124,Average,2197,4872,3
1811,Average,1422,3572,2
10554,Average,223,1155,1
44236,Average,765,2284,7
17933,Average,126,779,2
1763,Average,907,2415,4
6397,Average,239,745,3
37747,Average,2826,8620,8
13835,Average,2541,4291,2
5238,Average,345,1997,0
50515,Average,216,847,3
38078,Average,270,753,0
4355,Average,993,2831,5
38783,Average,548,1616,1
1788,Average,1354,4145,7
2187,Average,721,2159,2
1725,Average,2020,5212,2
4044,Average,440,1764,5
3280,Average,268,922,0
22377,Average,3420,6461,6
1766,Average,1080,2774,2
38067,Average,612,3000,0
49290,Average,572,3673,16
2376,Average,817,2294,1
40638,Average,144,630,3
6993,Average,921,1786,1
5022,Average,250,942,2
6674,Average,198,971,1
42855,Average,757,1920,1
6800,Average,875,1883,0
50905,Average,220,2240,7
32065,Average,491,1276,1
14247,Average,590,1244,1
30358,Average,1077,2464,0
4729,Average,546,1709,1
43020,Average,226,467,1
2351,Average,1764,4551,11
3947,Average,188,1024,2
1986,Average,359,1558,1
20557,Average,1660,4971,2
1200,Average,1164,7338,17
51013,Average,384,768,1
3945,Average,573,2099,3
30251,Average,1817,6792,5
30954,Average,307,1671,3
1411,Average,958,2482,7
39339,Average,219,1148,0
36577,Average,630,1795,3
5447,Average,1249,3074,9
25271,Average,1529,3133,2
46381,Average,171,1081,6
41405,Average,970,3069,2
3439,Average,970,2776,4
3152,Average,910,2735,2
42321,Average,2281,7192,14
37663,Average,871,5605,2
6087,Average,345,1203,2
51296,Average,919,2531,6
12689,Average,333,1198,1
20539,Average,300,920,2
1885,Average,519,1926,1
1644,Average,728,2032,3
1831,Average,1030,2665,3
5833,Average,237,856,2
40714,Average,268,1413,7
36894,Average,214,670,2
7867,Average,749,1957,4
25169,Average,329,1757,1
1982,Average,1996,3329,1
8547,Average,403,1296,0
2462,Average,1841,3935,2
4541,Average,743,1978,3
2364,Average,1428,4190,5
1227,Average,919,3063,2
38473,Average,1015,2030,1
4492,Average,1033,3351,9
9390,Average,211,642,0
33434,Average,583,2122,21
3723,Average,284,820,3
41824,Average,1022,2423,5
4150,Average,1183,2494,5
38667,Average,755,2506,0
41137,Average,184,1016,0
1383,Average,781,2849,5
34052,Average,1046,2635,4
19397,Average,655,1944,1
3595,Average,687,2548,5
40129,Average,790,3993,4
2700,Average,422,1331,1
33820,Average,2936,6872,1
48568,Average,1451,3166,6
36239,Average,1639,4871,4
39264,Average,395,1191,1
1949,Average,1858,3253,2
7060,Average,1857,4605,4
47811,Average,472,1505,1
1038,Average,737,2372,2
8181,Average,583,1498,0
220,Average,893,2590,6
48374,Average,121,536,2
29910,Average,199,1067,2
9940,Average,669,1713,2
3932,Average,294,1111,0
50435,Average,452,1591,2
42194,Average,957,5498,3
4991,Average,373,1089,0
2719,Average,1804,4603,4
6095,Average,352,948,0
49165,Average,1507,4372,5
50021,Average,749,2743,5
33911,Average,627,1389,2
49170,Average,225,840,5
3681,Average,855,2740,2
2028,Average,184,626,1
42074,Average,118,591,1
34489,Average,529,1856,0
41634,Average,171,798,0
30826,Average,1456,4956,2
36644,Average,215,901,7
28913,Average,291,1219,0
6076,Average,1057,2521,4
8132,Average,624,2134,2
24527,Average,383,1017,0
1927,Average,1201,2669,5
5208,Average,702,2613,3
12439,Average,188,844,0
1643,Average,699,1776,2
32397,Average,443,1914,2
4014,Average,422,1295,0
6557,Average,311,1119,0
2075,Average,207,1090,0
2622,Average,1313,2775,5
9211,Average,1085,3052,5
37291,Average,402,4773,10
1770,Average,788,2450,1
4737,Average,301,1066,1
43350,Average,375,1074,3
305,Average,1573,4276,6
4350,Average,971,2781,4
1340,Average,1588,3443,3
35326,Average,382,1452,3
1155,Average,615,2062,4
14563,Average,1677,5342,3
2065,Average,826,2153,0
37418,Average,1135,4225,5
4042,Average,1385,3180,5
4378,Average,841,2325,4
38600,Average,251,2347,3
3936,Average,368,1104,3
8764,Average,310,686,1
2444,Average,830,2261,4
3046,Average,798,2409,7
32898,Average,797,2354,1
42057,Average,913,2815,0
42791,Average,333,1180,0
21255,Average,205,815,0
25077,Average,425,2232,0
44040,Average,1228,2521,4
5133,Average,538,1436,3
4488,Average,677,1886,5
37311,Average,570,1865,0
4009,Average,662,2459,3
1626,Average,1812,5415,5
7698,Average,151,542,1
2872,Average,852,2727,5
2066,Average,512,1724,2
39482,Average,544,2611,1
37104,Average,503,2864,1
37174,Average,672,1768,0
1620,Average,752,2306,4
3192,Average,698,2296,1
39295,Average,227,822,1
8194,Average,216,1069,2
42831,Average,679,3124,4
24817,Average,507,1488,3
38260,Average,759,2108,1
676,Average,746,2307,1
36955,Average,247,1357,0
2575,Average,466,1015,3
5600,Average,210,684,0
8548,Average,371,1193,0
1872,Average,338,1157,5
2374,Average,937,2629,3
5535,Average,262,860,1
13993,Average,501,2986,4
34940,Average,547,2575,3
25915,Average,376,1359,2
44129,Average,916,2339,0
13983,Average,569,1458,0
37928,Average,126,547,1
2439,Average,853,2523,2
40769,Average,852,2174,0
3214,Average,485,1167,2
3581,Average,1636,4141,8
41340,Average,674,1655,5
35635,Average,595,2267,3
40045,Average,135,816,0
8551,Average,440,1317,0
40469,Average,488,1083,1
35158,Average,227,757,0
34975,Average,782,4103,7
6792,Average,755,2503,0
51457,Average,146,418,3
39315,Average,184,701,1
36996,Average,441,2640,4
24417,Average,236,930,3
38211,Average,252,1218,0
50521,Average,155,536,7
2007,Average,731,2160,4
35624,Average,257,1165,2
23835,Average,915,1707,2
3140,Average,1045,2636,6
4210,Average,571,1963,3
4242,Average,195,1124,0
5173,Average,789,2442,3
38372,Average,267,917,1
31331,Average,1123,3501,3
41285,Average,917,2649,1
1404,Average,759,2137,3
30390,Average,322,1514,1
18729,Average,427,2147,1
6107,Average,341,1224,1
33195,Average,155,645,1
2395,Average,1081,3274,8
8450,Average,192,1351,0
4608,Average,682,2142,7
37600,Average,472,4428,10
4680,Average,301,1269,1
48845,Average,154,979,9
10901,Average,171,749,0
8550,Average,344,1211,0
36162,Average,1036,3436,2
18149,Average,1894,3232,1
20235,Average,139,729,3
36728,Average,340,1405,1
2053,Average,1103,2860,2
49952,Average,193,844,2
5157,Average,532,2263,0
9561,Average,771,1660,3
12267,Average,233,1717,0
8178,Average,300,949,0
33245,Average,2022,6377,4
40995,Average,1593,5129,4
40845,Average,2271,5278,11
1513,Average,680,2294,2
828,Average,696,2081,0
3834,Average,224,653,1
4531,Average,2308,4394,8
34615,Average,988,2346,0
2278,Average,847,1936,1
2862,Average,1625,3951,6
36436,Average,997,3562,2
39329,Average,232,1318,5
4799,Average,645,2147,4
10406,Average,1611,2761,5
2824,Average,419,1124,3
3580,Average,746,2328,4
41454,Average,830,4253,5
3921,Average,729,2093,3
4574,Average,181,854,1
38456,Average,181,451,0
9595,Average,510,2383,3
33193,Average,172,688,0
32041,Average,314,692,0
1511,Average,993,3330,3
2380,Average,749,2481,1
5522,Average,670,2188,2
33357,Average,245,1397,2
3020,Average,232,899,1
4489,Average,527,1862,2
3628,Average,581,1917,5
44072,Average,169,1268,4
1765,Average,1996,4000,4
9324,Average,917,2082,0
37865,Average,626,1799,0
35923,Average,1907,5090,4
3402,Average,1012,2657,7
9600,Average,1448,3967,7
2967,Average,1702,5171,3
3334,Average,780,2523,2
25661,Average,136,437,0
8848,Average,193,661,1
6355,Average,588,1297,0
2315,Average,1321,3235,3
33499,Average,221,568,0
3315,Average,192,1139,1
4681,Average,296,926,2
2056,Average,1067,2364,3
34198,Average,138,538,1
35254,Average,443,1758,1
17211,Average,166,1039,2
40320,Average,1661,7948,8
32084,Average,991,4594,2
2368,Average,620,1825,1
4917,Average,354,962,0
8275,Average,608,2013,4
37000,Average,616,1468,0
6718,Average,516,1815,2
29291,Average,526,902,0
9342,Average,2149,3951,10
40651,Average,1143,2968,0
3876,Average,208,966,2
3569,Average,736,2469,9
2697,Average,287,1362,1
9028,Average,117,546,0
1595,Average,755,2514,7
12965,Average,277,1384,2
24975,Average,578,2177,1
46491,Average,1097,2172,4
49948,Average,825,1830,0
9243,Average,255,762,0
12485,Average,484,1097,2
2479,Average,1162,3028,2
24123,Average,746,2080,1
5656,Average,1604,3136,0
2348,Average,988,2689,6
2537,Average,297,1480,1
45053,Average,180,321,0
33696,Average,2079,3052,14
8842,Average,203,689,2
1058,Average,587,1814,1
28595,Average,1106,2162,3
39333,Average,179,714,1
38361,Average,348,1598,2
38882,Average,147,4092,8
45518,Average,365,790,1
5117,Average,490,1678,0
37265,Average,652,4612,3
10306,Average,364,1881,0
4484,Average,431,1738,1
5052,Average,409,1643,4
2465,Average,524,2351,4
2079,Average,512,1747,2
8855,Average,396,1369,1
40104,Average,247,1309,3
3637,Average,218,901,2
6625,Average,192,1016,2
3378,Average,552,1765,5
692,Average,665,2163,2
1812,Average,2039,4482,16
2095,Average,450,1443,1
8156,Average,217,874,1
1345,Average,2044,3955,6
1782,Average,789,2745,4
35730,Average,1996,5630,1
9916,Average,164,1176,3
3597,Average,1083,2361,0
42946,Average,1070,2104,1
2072,Average,646,2032,3
2219,Average,1539,4326,4
2308,Average,851,4274,2
4534,Average,343,1197,0
40166,Average,311,3469,10
30923,Average,384,1312,0
2944,Average,1147,3774,4
18063,Average,218,871,1
23679,Average,761,2308,0
3675,Average,598,1854,3
49943,Average,935,2519,5
9242,Average,293,861,0
19297,Average,1746,3481,1
2714,Average,415,1384,2
2794,Average,415,1334,0
4558,Average,722,1898,2
3114,Average,186,1053,2
30920,Average,652,1703,0
4522,Average,529,1235,0
3131,Average,231,766,1
8960,Average,301,1242,1
5568,Average,1002,3032,5
32467,Average,1759,4247,0
4357,Average,752,2139,3
8539,Average,202,1205,5
43745,Average,1167,2763,5
8496,Average,438,1009,2
11505,Average,288,1031,0
34979,Average,324,996,2
3558,Average,707,2627,8
9389,Average,205,616,0
38285,Average,316,1204,1
33759,Average,148,465,2
3393,Average,774,2549,6
3645,Average,739,1647,5
35818,Average,1596,3972,1
33391,Average,677,2419,1
5674,Average,734,2670,1
37896,Average,334,1278,1
5051,Average,970,2929,2
42737,Average,207,775,1
6970,Average,186,886,3
36520,Average,1098,1863,3
832,Average,601,2901,4
38987,Average,364,1280,0
20075,Average,260,661,3
2721,Average,530,1915,4
2453,Average,838,2547,3
39620,Average,1293,2800,2
3306,Average,1613,3495,10
51162,Average,173,664,0
3160,Average,1181,3697,3
3922,Average,705,2541,4
49501,Average,525,4237,17
19447,Average,525,2353,5
51008,Average,118,391,4
4379,Average,637,2079,4
41401,Average,310,1172,2
36297,Average,600,1737,0
1102,Average,1728,3744,3
3587,Average,747,2141,3
3762,Average,296,971,0
1560,Average,1375,3744,5
6184,Average,965,2552,4
19871,Average,473,2294,5
1741,Average,744,1718,0
49592,Average,368,2470,3
8214,Average,271,819,0
37026,Average,293,1678,2
5049,Average,635,2171,2
6629,Average,235,817,4
23901,Average,168,835,0
5088,Average,168,751,2
41182,Average,409,2124,1
9905,Average,164,726,2
41211,Average,605,1889,0
4058,Average,771,1899,0
3275,Average,198,799,0
2503,Average,178,910,0
2379,Average,887,2965,4
1287,Average,1125,3150,3
24139,Average,636,1452,0
9972,Average,215,840,2
28071,Average,210,793,1
10424,Average,808,2214,0
40948,Average,461,1944,1
30617,Average,521,4705,1
30947,Average,1114,2702,6
3361,Average,283,985,3
40568,Average,202,825,1
2689,Average,470,1304,1
9244,Average,243,679,0
13255,Average,415,857,0
2528,Average,862,2719,1
2821,Average,949,2596,6
2779,Average,764,1995,3
3586,Average,706,2028,3
9525,Average,182,773,0
50046,Average,523,1193,0
9177,Average,227,1230,0
51534,Average,572,1749,3
41339,Average,414,1435,3
31426,Average,812,2364,0
3534,Average,654,2013,5
4820,Average,472,1501,2
3863,Average,444,995,0
8598,Average,275,1404,1
1702,Average,686,2905,1
675,Average,1173,3588,5
32886,Average,971,3365,0
1244,Average,650,2132,1
31410,Average,179,966,0
3758,Average,239,670,0
4849,Average,785,2949,0
50208,Average,549,1936,5
41235,Average,1174,2784,3
39678,Average,183,1296,2
5613,Average,631,2020,2
8812,Average,237,1776,2
3583,Average,685,1987,3
23903,Average,490,979,1
12657,Average,144,582,0
40921,Average,181,756,1
3793,Average,945,2795,4
2366,Average,125,937,0
9506,Average,1217,2915,2
3531,Average,701,1886,0
2081,Average,562,1361,1
31618,Average,723,1906,0
34324,Average,1107,2191,0
34367,Average,475,1485,0
32248,Average,373,3708,4
3527,Average,758,2107,5
24743,Average,630,1974,1
5620,Average,545,1350,0
38803,Average,480,2018,0
39917,Average,1600,5094,19
10562,Average,195,877,0
36030,Average,276,645,0
1027,Average,871,2104,3
4840,Average,560,1917,3
36155,Average,785,1472,0
34741,Average,166,960,2
49208,Average,112,1357,7
1936,Average,469,1638,4
2092,Average,408,1245,0
6390,Average,567,1374,0
3981,Average,924,3038,7
37151,Average,386,1526,2
9613,Average,214,1017,4
9759,Average,134,602,0
11659,Average,581,1539,0
2894,Average,822,2340,3
4852,Average,533,1904,2
14947,Average,196,1103,0
41547,Average,253,530,0
34548,Average,310,2525,2
2541,Average,791,2297,7
1053,Average,1271,3256,2
2765,Average,1023,2320,5
36226,Average,170,784,2
10954,Average,865,2182,0
39316,Average,307,1328,0
32934,Average,1019,2090,1
6428,Average,240,1121,0
42082,Average,245,680,2
4498,Average,646,1849,2
22137,Average,383,1067,0
4487,Average,578,1761,2
5622,Average,1487,3183,2
8443,Average,222,860,1
2208,Average,505,1617,0
2057,Average,1302,2987,1
51243,Average,315,1842,6
36799,Average,426,841,0
5935,Average,196,846,4
12441,Average,168,758,1
4400,Average,502,1550,1
33541,Average,1344,3220,1
9629,Average,618,1856,0
7455,Average,792,2526,1
1031,Average,1171,2584,3
3633,Average,742,2232,2
3951,Average,488,1648,4
33457,Average,583,2388,3
45557,Average,146,715,3
4803,Average,581,1833,1
7139,Average,494,1178,0
6075,Average,283,1145,0
11101,Average,200,756,2
3384,Average,547,1783,3
39840,Average,288,865,0
34888,Average,812,1815,0
38110,Average,172,1179,2
3205,Average,785,3590,3
2521,Average,718,2804,3
38413,Average,211,1762,4
1937,Average,673,1792,2
12141,Average,452,1191,0
51149,Average,194,828,0
4603,Average,483,1549,6
5191,Average,513,1379,4
12337,Average,189,882,0
5439,Average,422,1336,0
25441,Average,414,1872,0
38715,Average,466,2189,5
19959,Average,294,764,2
1933,Average,628,1686,2
36254,Average,722,2023,4
2792,Average,1477,2845,5
48672,Average,176,828,2
3826,Average,856,2257,5
2837,Average,530,1477,0
8963,Average,389,1133,0
33972,Average,276,2629,17
1947,Average,371,1980,2
3539,Average,637,1963,5
3066,Average,747,2233,4
49760,Average,755,1888,4
40335,Average,761,7329,9
39529,Average,251,947,1
6383,Average,1262,3519,19
36223,Average,751,2648,1
51345,Average,183,541,0
51594,Average,249,1404,1
9855,Average,638,2030,3
30066,Average,160,552,0
44590,Average,395,1299,0
29937,Average,153,579,0
12599,Average,958,1686,1
20207,Average,178,698,2
20951,Average,625,1244,1
33760,Average,140,786,1
10224,Average,227,981,3
11799,Average,663,1392,0
10199,Average,180,708,1
10802,Average,180,627,0
1820,Average,709,2091,1
37037,Average,333,1179,1
7106,Average,200,1047,1
3309,Average,820,2287,2
30145,Average,182,851,1
6328,Average,876,2745,2
41632,Average,198,1267,3
5399,Average,494,1744,2
2186,Average,673,2282,4
2838,Average,415,1362,1
2003,Average,785,2016,1
16345,Average,240,774,0
2080,Average,353,1158,1
35909,Average,184,929,0
3276,Average,184,800,0
21641,Average,469,1657,1
7252,Average,176,524,2
24275,Average,219,1072,0
8409,Average,218,1015,0
6281,Average,1046,4016,4
3082,Average,633,1823,1
1139,Average,285,808,4
49871,Average,128,675,1
41298,Average,220,512,1
33105,Average,403,1218,0
5645,Average,535,2073,0
3377,Average,611,1874,4
51780,Average,459,1199,2
27785,Average,726,1858,0
28371,Average,210,820,1
22983,Average,422,872,1
41480,Average,505,1179,2
4340,Average,469,1681,2
4561,Average,584,1730,1
2373,Average,539,1729,0
3566,Average,821,2388,1
37051,Average,259,696,0
2610,Average,543,2220,2
6636,Average,245,1451,3
32256,Average,274,686,0
40983,Average,180,819,1
7876,Average,314,877,2
36521,Average,477,2970,0
3920,Average,404,1678,1
681,Average,924,2033,1
22031,Average,276,881,0
3768,Average,171,942,1
3883,Average,1009,3777,3
12005,Average,391,1124,3
8952,Average,836,1563,0
37960,Average,196,2216,6
29865,Average,944,2571,2
3778,Average,296,960,1
3279,Average,156,711,0
2058,Average,620,1436,1
33278,Average,133,570,0
23877,Average,1233,2399,0
4331,Average,258,729,3
25873,Average,491,1046,0
7786,Average,569,1564,2
5928,Average,343,1046,0
5013,Average,204,763,0
37408,Average,1011,3094,2
2069,Average,530,1450,0
3902,Average,548,1674,0
765,Average,945,2148,1
48976,Average,174,642,1
3290,Average,166,944,2
48864,Average,159,325,0
2475,Average,1169,3319,0
4842,Average,421,1798,1
3763,Average,301,1015,2
24093,Average,193,761,2
7551,Average,167,735,1
35780,Average,977,3020,2
38024,Average,398,1308,0
5923,Average,170,969,1
8763,Average,217,707,2
5927,Average,271,1108,4
1641,Average,1089,2553,1
2024,Average,197,742,0
32670,Average,282,1418,2
41062,Average,211,1251,1
10859,Average,909,1902,1
41135,Average,227,531,0
1529,Average,1050,2815,0
5293,Average,471,1436,2
10607,Average,171,640,1
8745,Average,242,767,1
5926,Average,528,1455,0
32739,Average,1035,3059,4
6061,Average,775,3027,8
44062,Average,127,1484,1
10481,Average,178,865,1
9777,Average,902,2204,0
4606,Average,598,2189,6
35230,Average,298,2097,4
38433,Average,474,2059,0
38650,Average,378,1249,0
34410,Average,144,868,2
3112,Average,1047,3847,3
16514,Average,140,665,0
34622,Average,243,913,1
12037,Average,224,604,0
5408,Average,456,1430,2
4923,Average,577,2012,1
1547,Average,161,721,0
30850,Average,778,2868,4
1402,Average,459,1577,3
3396,Average,509,1394,1
5090,Average,572,1407,0
3844,Average,144,868,2
3094,Average,563,1564,4
41325,Average,177,457,0
1712,Average,373,1294,1
12295,Average,535,1136,2
35018,Average,183,1401,2
5904,Average,1026,2273,3
7818,Average,407,1529,0
8064,Average,849,2510,2
