,anime_id,keywords
9269,41854,"['Drama', 'Fantasy', 'Romance']"
9270,24743,['Hentai']
9271,5620,"['Action', 'Romance', 'Mecha']"
9272,35411,"['Fantasy', 'Video Game']"
9273,42174,"['Action', 'Fantasy', 'Strategy Game']"
9274,38803,"['Comedy', 'CGDCT', 'School']"
9275,10562,"['Action', 'Racing']"
9276,36030,"['Comedy', 'Parody']"
9277,1027,"['Action', 'Sci-Fi', 'Super Power']"
9278,4840,['Hentai']
9279,36155,['Slice of Life']
9280,34741,"['Adventure', 'Sci-Fi', 'Detective', 'Mecha']"
9281,50430,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Martial Arts']"
9282,12603,['Drama']
9283,8333,['Fantasy']
9284,49208,"['Comedy', 'Supernatural']"
9285,1936,"['Comedy', 'Romance', 'Sci-Fi']"
9286,2092,"['Drama', 'Romance']"
9287,6390,['Sci-Fi']
9288,3981,['Hentai']
9289,12135,"['Adventure', 'Sci-Fi', 'Psychological']"
9290,37151,"['Action', 'Super Power']"
9291,9613,"['Action', 'Sci-Fi', 'Historical']"
9292,33878,"['Comedy', 'Adult Cast', 'Detective']"
9293,12865,['Comedy']
9294,9759,"['Action', 'Sci-Fi', 'Racing']"
9295,11659,"['Action', 'Comedy', 'Fantasy']"
9296,2894,['Hentai']
9297,4149,"['Comedy', 'Ecchi']"
9298,4852,['Hentai']
9299,37186,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
9300,14947,"['Comedy', 'Fantasy']"
9301,5401,['Hentai']
9302,41547,"['Sci-Fi', 'Martial Arts', 'Super Power']"
9303,34548,"['Sports', 'Performing Arts', 'School']"
9304,10463,"['Action', 'Sci-Fi']"
9305,32989,"['Comedy', 'Fantasy', 'Idols (Male)', 'Music']"
9306,2541,['Hentai']
9307,1053,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'School']"
9308,6769,['Music']
9309,31073,['Comedy']
9310,17659,"['Action', 'Sci-Fi', 'Sports']"
9311,2790,"['Comedy', 'Ecchi', 'Crossdressing', 'School']"
9312,2765,"['Action', 'Military']"
9313,36226,"['Action', 'Comedy', 'Historical']"
9314,10954,"['Sci-Fi', 'Mecha', 'Parody']"
9315,11915,['Horror']
9316,4699,"['Hentai', 'School']"
9317,39316,['Comedy']
9318,32934,"['Comedy', 'Horror', 'Supernatural']"
9319,6428,"['Action', 'Sci-Fi', 'Mecha', 'Super Power']"
9320,42082,"['Drama', 'Fantasy']"
9321,4498,['Hentai']
9322,22137,"['Action', 'Mythology']"
9323,4487,['Hentai']
9324,11883,"['Action', 'Comedy']"
9325,5622,"['Avant Garde', 'Psychological']"
9326,8443,"['Comedy', 'Mahou Shoujo']"
9327,2208,"['Drama', 'Hentai', 'Romance']"
9328,2057,"['Action', 'Comedy', 'Mystery', 'Detective']"
9329,51243,"['Comedy', 'Iyashikei', 'School']"
9330,36799,['Slice of Life']
9331,5631,"['Drama', 'Samurai']"
9332,5935,"['Adventure', 'Historical']"
9333,12441,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
9334,4400,['Hentai']
9335,31211,"['Action', 'Comedy', 'Sports']"
9336,36761,"['Comedy', 'Gag Humor', 'Parody']"
9337,33541,"['Comedy', 'Space', 'Strategy Game']"
9338,9629,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9339,7455,"['Hentai', 'School']"
9340,1031,"['Adventure', 'Fantasy']"
9341,3633,"['Comedy', 'Hentai', 'School']"
9342,5403,['Hentai']
9343,3951,['Hentai']
9344,39872,['Drama']
9345,33457,"['Boys Love', 'Comedy', 'Parody', 'School']"
9346,36646,"['Comedy', 'Video Game']"
9347,45557,"['Action', 'Drama']"
9348,4803,['Hentai']
9349,7139,"['Fantasy', 'Sci-Fi']"
9350,13669,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
9351,42449,"['Action', 'Fantasy', 'Super Power']"
9352,6075,['Comedy']
9353,11101,"['Drama', 'Romance', 'Historical']"
9354,3384,['Hentai']
9355,39810,"['Adventure', 'Comedy', 'Fantasy']"
9356,39840,"['Slice of Life', 'Music', 'School']"
9357,34888,['Comedy']
9358,38110,"['Comedy', 'Parody', 'School']"
9359,50383,['Fantasy']
9360,3205,"['Ecchi', 'Idols (Female)', 'Music']"
9361,2521,"['Action', 'Sci-Fi', 'Mecha']"
9362,38413,"['Action', 'Adventure', 'Fantasy']"
9363,1937,"['Drama', 'Fantasy', 'Supernatural', 'Historical']"
9364,12141,"['Fantasy', 'Slice of Life']"
9365,8701,"['Comedy', 'Slice of Life']"
9366,37369,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']"
9367,51149,['Comedy']
9368,4603,['Hentai']
9369,13513,['Music']
9370,5191,"['Drama', 'Hentai', 'Romance']"
9371,12337,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
9372,5439,"['Hentai', 'Historical']"
9373,25441,"['Comedy', 'Slice of Life']"
9374,38715,"['Action', 'Historical', 'Mecha']"
9375,9486,['Hentai']
9376,8935,"['Comedy', 'Sci-Fi']"
9377,1933,['Action']
9378,36254,['Hentai']
9379,3480,"['Action', 'Sci-Fi']"
9380,33226,"['Comedy', 'Mecha', 'Parody']"
9381,2792,"['Action', 'Fantasy', 'Sci-Fi']"
9382,48672,['Comedy']
9383,33859,['Comedy']
9384,3826,['Hentai']
9385,2837,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']"
9386,37948,['Comedy']
9387,3070,"['Action', 'Fantasy', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
9388,8963,"['Adventure', 'Comedy']"
9389,33972,['Action']
9390,1947,"['Action', 'Fantasy', 'Mecha']"
9391,49771,"['Comedy', 'Fantasy', 'Parody']"
9392,3539,['Hentai']
9393,3066,['Hentai']
9394,49760,['Hentai']
9395,40335,"['Drama', 'Slice of Life', 'School']"
9396,39529,"['Comedy', 'Supernatural', 'Mythology', 'School']"
9397,6383,"['Action', 'Adventure', 'Sci-Fi']"
9398,36223,['Slice of Life']
9399,28339,"['Avant Garde', 'Sci-Fi', 'Space']"
9400,6525,"['Comedy', 'Slice of Life']"
9401,51340,"['Comedy', 'Fantasy']"
9402,6062,"['Action', 'Adventure', 'Comedy', 'Strategy Game']"
9403,16602,"['Horror', 'Supernatural', 'Suspense', 'Parody']"
9404,51345,['Comedy']
9405,51594,"['Hentai', 'Romance', 'Crossdressing', 'School']"
9406,9855,['Hentai']
9407,30066,"['Action', 'Adventure', 'Mystery', 'Detective']"
9408,2874,['Hentai']
9409,44590,['Comedy']
9410,37857,"['Action', 'Martial Arts', 'Strategy Game', 'Super Power']"
9411,29937,"['Action', 'Fantasy', 'Historical', 'Martial Arts']"
9412,12599,['Drama']
9413,20207,"['Drama', 'Historical']"
9414,20951,"['Slice of Life', 'Space']"
9415,33760,"['Adventure', 'Fantasy']"
9416,10224,"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Space']"
9417,11799,['Mystery']
9418,10199,"['Action', 'Adventure', 'Fantasy', 'Super Power']"
9419,10802,"['Action', 'Comedy']"
9420,13715,"['Comedy', 'Ecchi', 'Pets', 'School']"
9421,1820,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9422,10710,[]
9423,37037,['Comedy']
9424,7106,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9425,3309,"['Hentai', 'Mystery', 'Historical']"
9426,10349,[]
9427,33048,"['Action', 'Romance', 'Sci-Fi', 'Mecha']"
9428,6131,['Comedy']
9429,30145,"['Fantasy', 'Supernatural', 'Historical', 'Mythology', 'Time Travel']"
9430,6328,"['Hentai', 'Psychological']"
9431,41632,"['Action', 'Sci-Fi']"
9432,39067,"['Fantasy', 'Strategy Game']"
9433,5399,['Hentai']
9434,49507,['Comedy']
9435,12881,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Harem', 'Time Travel']"
9436,2250,"['Horror', 'Sci-Fi', 'Space']"
9437,2186,['Hentai']
9438,2838,"['Adventure', 'Fantasy', 'Hentai', 'Romance']"
9439,2003,"['Action', 'Mystery', 'Sci-Fi', 'Mecha']"
9440,21999,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9441,16345,"['Action', 'Adventure', 'Comedy', 'Martial Arts']"
9442,2080,"['Action', 'Comedy', 'Sci-Fi', 'Mahou Shoujo', 'Parody']"
9443,35909,"['Adventure', 'Comedy', 'Slice of Life', 'Super Power']"
9444,3276,"['Action', 'Comedy', 'Sports', 'Combat Sports']"
9445,21641,"['Action', 'Music']"
9446,24275,"['Comedy', 'Gourmet']"
9447,37742,"['Comedy', 'Horror', 'Supernatural', 'Suspense']"
9448,30324,['Supernatural']
9449,8409,"['Comedy', 'Educational']"
9450,6281,['Sci-Fi']
9451,3082,['Hentai']
9452,1139,"['Adventure', 'Fantasy']"
9453,6520,"['Comedy', 'Fantasy', 'Slice of Life']"
9454,7124,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Mecha']"
9455,49871,"['Comedy', 'Ecchi', 'School']"
9456,41298,"['Drama', 'Sports']"
9457,33105,['Comedy']
9458,1627,"['Adventure', 'Ecchi', 'Sci-Fi', 'Mecha']"
9459,5645,['Hentai']
9460,33266,['Sci-Fi']
9461,3377,['Hentai']
9462,37776,"['Romance', 'Slice of Life', 'Music']"
9463,51780,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9464,27785,"['Action', 'Comedy', 'Gourmet', 'Mecha']"
9465,31102,['Video Game']
9466,28371,"['Comedy', 'Sci-Fi', 'Gag Humor']"
9467,49700,"['Comedy', 'Fantasy']"
9468,41480,"['Action', 'Supernatural', 'Mythology']"
9469,4340,"['Adventure', 'Comedy', 'Hentai', 'Harem']"
9470,4561,"['Hentai', 'Vampire']"
9471,4496,['Hentai']
9472,2373,"['Fantasy', 'Hentai', 'Supernatural']"
9473,29347,['Slice of Life']
9474,50090,"['Adventure', 'Slice of Life']"
9475,3566,['Hentai']
9476,37051,"['Fantasy', 'Slice of Life']"
9477,2610,"['Drama', 'Hentai', 'Romance', 'Harem']"
9478,6636,"['Action', 'Sci-Fi', 'Detective', 'Mecha']"
9479,2181,"['Detective', 'Mecha']"
9480,33883,"['Comedy', 'Fantasy', 'Parody']"
9481,9519,['Comedy']
9482,40983,"['Comedy', 'Fantasy']"
9483,49654,['Slice of Life']
9484,38688,"['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural']"
9485,36521,"['Comedy', 'Parody']"
9486,3920,['Hentai']
9487,681,"['Comedy', 'Sci-Fi']"
9488,22031,"['Action', 'Historical']"
9489,3768,"['Action', 'Sports', 'Team Sports']"
9490,3883,"['Hentai', 'Sci-Fi']"
9491,12005,"['Comedy', 'Pets']"
9492,8952,['Comedy']
9493,37960,"['Sports', 'Idols (Male)', 'Music']"
9494,29865,['Comedy']
9495,3778,"['Comedy', 'Mystery', 'School']"
9496,3279,"['Action', 'Comedy', 'Sports', 'Combat Sports']"
9497,2058,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Parody', 'School']"
9498,33278,"['Action', 'Fantasy', 'Historical', 'Martial Arts']"
9499,23877,['Avant Garde']
9500,4331,['Comedy']
9501,25873,"['Action', 'Fantasy', 'Martial Arts']"
9502,2977,"['Fantasy', 'Hentai', 'Horror', 'Mythology']"
9503,5928,"['Drama', 'Sci-Fi']"
9504,39018,"['Fantasy', 'Supernatural']"
9505,5013,"['Adventure', 'Drama', 'Historical']"
9506,37408,"['Boys Love', 'Historical']"
9507,2069,"['Adventure', 'Fantasy']"
9508,3902,"['Hentai', 'Music']"
9509,765,"['Adventure', 'Comedy', 'Sci-Fi']"
9510,10524,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9511,48976,"['Drama', 'Fantasy', 'Isekai', 'Video Game']"
9512,37530,['Psychological']
9513,3290,"['Comedy', 'Fantasy']"
9514,50640,"['Romance', 'Supernatural']"
9515,48864,"['Slice of Life', 'Music']"
9516,44041,[]
9517,40375,"['Music', 'Strategy Game']"
9518,2475,"['Action', 'Sci-Fi']"
9519,4842,['Hentai']
9520,9748,['Racing']
9521,21997,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9522,38028,['Music']
9523,31014,"['Action', 'Horror']"
9524,37082,"['Sci-Fi', 'Adult Cast', 'Military', 'Space']"
9525,4682,['Comedy']
9526,3763,"['Action', 'Sci-Fi', 'Mythology']"
9527,24093,"['Comedy', 'Delinquents', 'School']"
9528,7551,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9529,35780,"['Hentai', 'Mythology']"
9530,3320,[]
9531,1708,"['Action', 'Supernatural', 'Mythology', 'Super Power']"
9532,38024,"['Action', 'Fantasy', 'Video Game']"
9533,5923,"['Adventure', 'Fantasy', 'Mythology']"
9534,8763,"['Comedy', 'Historical']"
9535,15893,['Comedy']
9536,5927,"['Comedy', 'Romance', 'Sci-Fi']"
9537,6346,['Romance']
9538,51465,['Comedy']
9539,1641,"['Action', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power']"
9540,2024,"['Comedy', 'Historical']"
9541,41062,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9542,10859,['Slice of Life']
9543,50565,"['Action', 'Adventure', 'Fantasy', 'Mythology']"
9544,34974,"['Fantasy', 'Horror', 'Mystery']"
9545,2776,"['Action', 'Adventure', 'Fantasy', 'Mythology']"
9546,41135,"['Adventure', 'Fantasy', 'Music']"
9547,1529,"['Action', 'Ecchi', 'Mecha', 'Psychological']"
9548,46089,"['Comedy', 'Fantasy']"
9549,5293,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']"
9550,10607,"['Comedy', 'Gag Humor']"
9551,8745,"['Action', 'Fantasy', 'Supernatural', 'Mythology']"
9552,5926,"['Mystery', 'School']"
9553,37189,['Slice of Life']
9554,32739,"['Action', 'Mecha']"
9555,37775,"['Sports', 'Music']"
9556,6061,"['Fantasy', 'Horror']"
9557,44062,"['Action', 'Fantasy', 'Romance', 'Sci-Fi', 'Mecha']"
9558,41568,"['Idols (Male)', 'Music']"
9559,35859,"['Comedy', 'Parody']"
9560,10481,"['Drama', 'Mystery', 'Romance', 'Slice of Life']"
9561,9777,['Slice of Life']
9562,4606,['Hentai']
9563,35230,"['Comedy', 'Super Power']"
9564,38433,"['Fantasy', 'Sci-Fi', 'Military', 'Parody']"
9565,38650,"['Adventure', 'Fantasy', 'Supernatural', 'Mythology']"
9566,34410,['Comedy']
9567,3112,"['Comedy', 'Ecchi', 'Mahou Shoujo', 'Parody']"
9568,29979,['Slice of Life']
9569,16514,"['Comedy', 'Drama', 'Sports', 'School', 'Team Sports']"
9570,34622,"['Action', 'Mecha']"
9571,37933,"['Comedy', 'Parody']"
9572,12037,"['Comedy', 'Pets']"
9573,5408,"['Fantasy', 'Hentai']"
9574,7498,"['Comedy', 'Sports']"
9575,4923,"['Action', 'Martial Arts', 'Super Power']"
9576,4393,"['Historical', 'Music']"
9577,1547,"['Comedy', 'Slice of Life', 'Supernatural', 'School']"
9578,30850,"['Sci-Fi', 'Space']"
9579,1402,"['Fantasy', 'Hentai', 'Romance']"
9580,3396,"['Drama', 'Hentai', 'Mystery', 'Romance']"
9581,12851,"['Action', 'Adventure', 'Sci-Fi']"
9582,5090,"['Action', 'Sci-Fi', 'Detective', 'Mecha']"
9583,3844,"['Action', 'Sports', 'School', 'Team Sports']"
9584,3094,['Hentai']
9585,31246,"['Adventure', 'Fantasy']"
9586,41325,"['Comedy', 'Horror']"
9587,1712,"['Sci-Fi', 'Mecha']"
9588,12295,['Adventure']
9589,35018,"['Comedy', 'Parody']"
9590,34506,['Hentai']
9591,5904,"['Drama', 'Romance']"
9592,7818,['Fantasy']
9593,8064,"['Action', 'Fantasy', 'Supernatural']"
9594,41078,"['Adventure', 'Fantasy']"
9595,48555,"['Action', 'Fantasy', 'Strategy Game']"
9596,1528,"['Comedy', 'Sci-Fi', 'Mecha']"
9597,3909,"['Comedy', 'Fantasy']"
9598,2088,"['Adventure', 'Sci-Fi', 'Space']"
9599,32695,[]
9600,9520,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9601,5393,['Hentai']
9602,9627,['Comedy']
9603,37484,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9604,2096,"['Romance', 'Sci-Fi']"
9605,33828,['Historical']
9606,5107,"['Action', 'Hentai', 'Romance']"
9607,3183,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']"
9608,8953,"['Action', 'Sports', 'School', 'Team Sports']"
9609,3235,"['Action', 'Sci-Fi', 'Space', 'Super Power']"
9610,32663,"['Adventure', 'Pets']"
9611,2839,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']"
9612,8765,"['Comedy', 'Ecchi', 'Romance']"
9613,5689,"['Adventure', 'Drama', 'Fantasy']"
9614,8664,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Strategy Game']"
9615,33975,"['Comedy', 'Parody', 'School']"
9616,21607,"['Avant Garde', 'Fantasy', 'Music']"
9617,51036,"['Comedy', 'Fantasy', 'School']"
9618,12561,"['Action', 'Comedy']"
9619,23171,['Hentai']
9620,2101,['Romance']
9621,14211,['Historical']
9622,6060,"['Drama', 'Romance']"
9623,9691,"['Action', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Historical', 'Mythology', 'Samurai']"
9624,52216,"['Supernatural', 'Music', 'Mythology']"
9625,29777,"['Avant Garde', 'Comedy', 'Military']"
9626,24373,['Comedy']
9627,45618,['Slice of Life']
9628,37888,"['Action', 'Adventure', 'Fantasy', 'Mythology']"
9629,49214,['Fantasy']
9630,34060,['Horror']
9631,39668,['Slice of Life']
9632,2936,['Hentai']
9633,32377,['Action']
9634,49518,"['Romance', 'Crossdressing', 'School']"
9635,13917,"['Girls Love', 'Hentai']"
9636,34757,['Slice of Life']
9637,6571,"['Comedy', 'Romance', 'Slice of Life']"
9638,40001,"['Avant Garde', 'Music']"
9639,49668,['Slice of Life']
9640,46735,"['Comedy', 'Parody']"
9641,8041,"['Comedy', 'Ecchi']"
9642,32087,['Comedy']
9643,7247,"['Action', 'Comedy', 'Sports', 'Combat Sports']"
9644,30410,"['Action', 'Adventure']"
9645,23189,['Comedy']
9646,21875,['Music']
9647,34292,"['Comedy', 'Supernatural', 'Historical']"
9648,2146,"['Fantasy', 'Romance', 'Music', 'School']"
9649,1966,"['Fantasy', 'Horror', 'Mystery', 'Supernatural', 'Mythology', 'Psychological']"
9650,48467,['Hentai']
9651,38461,"['Mystery', 'Suspense', 'School', 'Super Power']"
9652,48877,"['Action', 'Historical', 'Military']"
9653,42836,"['Avant Garde', 'Music']"
9654,15815,['Drama']
9655,1621,"['Action', 'Comedy', 'School']"
9656,3093,['Hentai']
9657,23975,"['Fantasy', 'Music']"
9658,35116,"['Comedy', 'Drama', 'Supernatural', 'Adult Cast', 'Psychological']"
9659,3661,"['Action', 'Romance', 'Sci-Fi']"
9660,8162,"['Fantasy', 'Horror', 'Mystery']"
9661,23409,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9662,4638,"['Hentai', 'Romance']"
9663,37124,"['Idols (Female)', 'Music', 'Strategy Game']"
9664,1833,"['Action', 'Adventure', 'Sci-Fi']"
9665,28041,"['Adventure', 'Romance', 'Historical']"
9666,40338,"['Avant Garde', 'Music']"
9667,33512,"['Comedy', 'Sci-Fi']"
9668,7862,['Mecha']
9669,32400,['Comedy']
9670,35501,"['Comedy', 'Parody']"
9671,7575,"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
9672,33708,"['Action', 'Strategy Game']"
9673,39431,['Comedy']
9674,9499,"['Comedy', 'Ecchi', 'Slice of Life']"
9675,39931,['Fantasy']
9676,5664,['Hentai']
9677,5398,['Hentai']
9678,4463,['Hentai']
9679,4848,['Hentai']
9680,1855,"['Adventure', 'Comedy', 'Fantasy']"
9681,5272,['Adventure']
9682,42178,"['Fantasy', 'Mystery', 'Sci-Fi']"
9683,5715,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Parody', 'School', 'Video Game']"
9684,8079,"['Avant Garde', 'Sci-Fi']"
9685,6731,"['Comedy', 'Super Power']"
9686,50993,['Slice of Life']
9687,34862,"['Action', 'Fantasy']"
9688,38284,['Comedy']
9689,3808,['Racing']
9690,4479,['Hentai']
9691,6261,"['Adventure', 'Comedy', 'Drama']"
9692,23753,"['Sci-Fi', 'Supernatural', 'Mecha']"
9693,2443,['Hentai']
9694,2455,['Sci-Fi']
9695,25033,"['Romance', 'Slice of Life', 'Love Polygon']"
9696,37448,"['Action', 'Comedy', 'Sci-Fi']"
9697,20225,"['Drama', 'Historical']"
9698,8316,"['Comedy', 'Sports', 'Parody', 'Super Power']"
9699,40385,['Slice of Life']
9700,5590,['Hentai']
9701,2338,"['Hentai', 'Horror', 'Mythology']"
9702,9491,"['Action', 'Comedy', 'School']"
9703,20547,['Sci-Fi']
9704,11729,['Comedy']
9705,35391,['Drama']
9706,9365,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
9707,36722,"['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural', 'School']"
9708,34323,"['Comedy', 'Sports', 'School', 'Video Game']"
9709,10908,['Comedy']
9710,23061,"['Fantasy', 'Music', 'Visual Arts']"
9711,39621,['Fantasy']
9712,12393,"['Comedy', 'Slice of Life']"
9713,6857,"['Historical', 'Military']"
9714,2318,"['Action', 'Military']"
9715,9794,"['Comedy', 'Historical', 'Parody', 'Samurai']"
9716,4260,"['Comedy', 'Hentai', 'School']"
9717,33770,['Slice of Life']
9718,4697,"['Drama', 'Hentai']"
9719,9053,"['Action', 'Girls Love', 'Sci-Fi', 'Military']"
9720,30450,"['Comedy', 'Sci-Fi', 'Gag Humor']"
9721,9967,"['Harem', 'School']"
9722,28143,"['Drama', 'Historical']"
9723,17237,"['Comedy', 'Slice of Life', 'Historical']"
9724,12259,"['Comedy', 'Drama', 'Mystery', 'Pets']"
9725,39514,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']"
9726,36937,"['Action', 'Drama', 'Martial Arts', 'Music']"
9727,32385,"['Action', 'Mecha']"
9728,41920,['Action']
9729,4390,"['Adventure', 'Comedy', 'Military']"
9730,28369,"['Comedy', 'Sci-Fi', 'Gag Humor']"
9731,2785,"['Action', 'Drama', 'Sci-Fi', 'Military']"
9732,36157,"['Avant Garde', 'Sports', 'Music']"
9733,50110,"['Girls Love', 'Romance']"
9734,8898,"['Action', 'Racing']"
9735,30386,"['Drama', 'Slice of Life']"
9736,38446,['Comedy']
9737,32943,['Sports']
9738,5886,"['Adventure', 'Fantasy']"
9739,49734,['Hentai']
9740,31686,"['Avant Garde', 'Comedy']"
9741,4017,['Hentai']
9742,39046,"['Comedy', 'Slice of Life', 'Idols (Female)', 'Music', 'Parody']"
9743,32088,"['Comedy', 'Gag Humor', 'Historical']"
9744,33126,['Ecchi']
9745,7809,['Avant Garde']
9746,31965,['Comedy']
9747,35625,"['Fantasy', 'Music', 'Strategy Game']"
9748,19961,"['Comedy', 'Slice of Life', 'Gag Humor']"
9749,3983,['Hentai']
9750,2972,"['Adventure', 'Mystery', 'Military', 'Mythology']"
9751,5876,"['Adventure', 'Fantasy', 'Historical']"
9752,30289,['Slice of Life']
9753,5889,"['Action', 'Fantasy']"
9754,19135,"['Drama', 'Slice of Life', 'Historical']"
9755,34595,"['Avant Garde', 'Music']"
9756,33761,"['Horror', 'Mystery', 'Supernatural']"
9757,34179,['Sci-Fi']
9758,38411,"['Comedy', 'Drama']"
9759,32830,['Mystery']
9760,2091,['Romance']
9761,10964,"['Action', 'Drama', 'Sports', 'Combat Sports']"
9762,33618,"['Historical', 'School']"
9763,14213,['Historical']
9764,3879,"['Drama', 'Historical']"
9765,39457,"['Comedy', 'Slice of Life']"
9766,4604,['Hentai']
9767,7122,"['Sci-Fi', 'Adult Cast', 'Space']"
9768,5330,['Sci-Fi']
9769,38177,"['Comedy', 'Ecchi', 'Sports']"
9770,12763,"['Historical', 'Military']"
9771,18133,['Comedy']
9772,31107,['Slice of Life']
9773,8925,"['Comedy', 'Slice of Life']"
9774,3639,['Hentai']
9775,40399,['Hentai']
9776,19925,"['Comedy', 'School']"
9777,6843,"['Adventure', 'Anthropomorphic']"
9778,39415,['Fantasy']
9779,36666,"['Adventure', 'Sci-Fi']"
9780,2082,"['Romance', 'Slice of Life']"
9781,33936,['Music']
9782,37368,"['Comedy', 'Slice of Life']"
9783,33855,"['Comedy', 'Music']"
9784,36664,['Comedy']
9785,24089,"['Action', 'Comedy', 'Delinquents', 'Organized Crime']"
9786,15743,"['Adventure', 'Comedy', 'Supernatural']"
9787,6622,['Hentai']
9788,3630,"['Comedy', 'Sci-Fi', 'School', 'Super Power']"
9789,4774,['Hentai']
9790,1585,"['Fantasy', 'Mythology']"
9791,3104,"['Action', 'Sci-Fi', 'Military']"
9792,6181,['Fantasy']
9793,8416,"['Comedy', 'Anthropomorphic']"
9794,25889,"['Adventure', 'Comedy', 'Sci-Fi']"
9795,40799,['Slice of Life']
9796,35329,"['Parody', 'Super Power']"
9797,3176,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Supernatural', 'Music']"
9798,39335,"['Fantasy', 'Mystery']"
9799,17621,"['Action', 'Sci-Fi', 'Space', 'Super Power']"
9800,2190,['Hentai']
9801,1667,"['Action', 'Sci-Fi', 'Supernatural']"
9802,44591,"['Comedy', 'Fantasy']"
9803,31493,"['Action', 'Adventure', 'Fantasy']"
9804,6837,['Comedy']
9805,17221,"['Adventure', 'Drama', 'Delinquents']"
9806,4250,"['Sci-Fi', 'Space']"
9807,24637,"['Comedy', 'Ecchi', 'Sci-Fi']"
9808,4692,['Hentai']
9809,50202,['Comedy']
9810,14181,"['Drama', 'Fantasy', 'Historical']"
9811,9850,[]
9812,12061,"['Action', 'Hentai', 'Supernatural']"
9813,17223,"['Adventure', 'Drama', 'Delinquents']"
9814,5383,"['Comedy', 'Hentai']"
9815,13441,['Fantasy']
9816,7967,"['Drama', 'Historical']"
