,anime_id,producers
9034,3526,['BEAM Entertainment']
9035,24123,[]
9036,7257,[]
9037,5656,[]
9038,6835,[]
9039,2348,['Pink Pineapple']
9040,2537,[]
9041,4244,"['TV Tokyo', 'Kokusai Eigasha']"
9042,6579,"['Bandai Visual', 'Group TAC']"
9043,28381,['Shogakukan Music & Digital Entertainment']
9044,8842,['Nippon Television Network']
9045,1058,['Pony Canyon']
9046,34771,"['TBS', 'Nippon Columbia', 'Zack Promotion', 'Overlap', 'Nichion', 'Asgard']"
9047,28595,['Bandai Namco Entertainment']
9048,5956,"['Studio Comet', 'Tsuchida Productions']"
9049,39333,[]
9050,38361,[]
9051,38882,[]
9052,45518,[]
9053,5117,['Five Ways']
9054,37265,"['Bandai Namco Entertainment', 'DMM.futureworks', 'Aoni Production']"
9055,10306,[]
9056,4484,['Movic']
9057,5052,[]
9058,2465,"['Youmex', 'Toho']"
9059,2079,['Kadokawa Shoten']
9060,8855,['Starchild Records']
9061,40104,[]
9062,3637,['TV Tokyo']
9063,18061,[]
9064,6625,[]
9065,3378,['Five Ways']
9066,692,"['Pink Pineapple', 'KSS']"
9067,1812,['Fanworks']
9068,2095,['Pony Canyon']
9069,8156,[]
9070,1345,[]
9071,1782,['Pink Pineapple']
9072,3929,[]
9073,35730,"['DAX Production', 'Dream Creation']"
9074,9916,['Yomiuri Telecasting']
9075,3597,['Starchild Records']
9076,42946,[]
9077,2072,['KSS']
9078,25991,[]
9079,2219,['Victor Entertainment']
9080,2308,['KSS']
9081,5826,[]
9082,6452,['Kokusai Eigasha']
9083,4534,['Bandai']
9084,40166,[]
9085,30923,['Exa International']
9086,40217,['BOMB! CUTE! BOMB!']
9087,2944,['Digital Works']
9088,18063,[]
9089,23679,['Dream Creation']
9090,3675,[]
9091,24985,['Shogakukan-Shueisha Productions']
9092,49943,[]
9093,33225,[]
9094,9242,['Fuji TV']
9095,19297,['Earth Star Entertainment']
9096,1009,"['Starchild Records', 'Studio Comet', 'Nihon Ad Systems', 'Fuji TV']"
9097,2714,['Bandai Visual']
9098,2794,['Pink Pineapple']
9099,4558,['ChiChinoya']
9100,3114,"['TV Tokyo', 'Yomiko Advertising']"
9101,20667,['Bandai']
9102,30920,[]
9103,16606,[]
9104,1176,['KSS']
9105,11897,[]
9106,4522,[]
9107,3131,"['Nihon Ad Systems', 'Fuji TV']"
9108,41299,[]
9109,8960,[]
9110,5568,[]
9111,32467,[]
9112,4357,['Green Bunny']
9113,8539,[]
9114,43745,[]
9115,35631,[]
9116,8496,['AIC']
9117,37548,[]
9118,11505,['Bandai Visual']
9119,34979,[]
9120,3558,['Pink Pineapple']
9121,9389,[]
9122,38285,[]
9123,33759,[]
9124,36104,[]
9125,3393,['Digital Works']
9126,3645,['Pink Pineapple']
9127,35818,['Just Production']
9128,27997,['Wave Master']
9129,33391,[]
9130,5674,['Pink Pineapple']
9131,3669,['Shogakukan-Shueisha Productions']
9132,37896,['iQIYI']
9133,5051,[]
9134,37152,"['Boyan Pictures', 'Youku']"
9135,42737,[]
9136,6970,[]
9137,32927,['Sunrise']
9138,36520,[]
9139,36427,['Alpha Group Co. Ltd.']
9140,832,['Soft Garage']
9141,36890,[]
9142,38987,[]
9143,33669,['Kinoshita Group Holdings']
9144,3178,['Toshiba Entertainment']
9145,20075,['TV Asahi']
9146,2721,[]
9147,39620,[]
9148,3306,['Nippon Animation']
9149,51162,[]
9150,2384,[]
9151,3160,['Pink Pineapple']
9152,3922,['Discovery']
9153,28775,[]
9154,39842,['BOMB! CUTE! BOMB!']
9155,49501,['Grooove']
9156,19447,['Lantis']
9157,51008,[]
9158,3724,['Nikkatsu']
9159,21471,['Kamikaze Douga']
9160,4379,['Pink Pineapple']
9161,41401,['TV Tokyo']
9162,36297,[]
9163,1102,[]
9164,18155,['Shogakukan Music & Digital Entertainment']
9165,5873,[]
9166,3587,[]
9167,3762,[]
9168,11869,[]
9169,1560,['GAGA']
9170,6184,['Bandai']
9171,19871,"['TV Tokyo', 'Avex Entertainment', 'Dentsu']"
9172,32349,['Sanrio']
9173,1741,['m.o.e.']
9174,49592,['Studio Mausu']
9175,8214,['Gakken']
9176,35303,[]
9177,37026,[]
9178,5049,"['Milky Animation Label', 'MS Pictures']"
9179,6629,['TV Asahi']
9180,23901,[]
9181,8753,[]
9182,35302,"['NHK', 'Neft Film']"
9183,41182,[]
9184,9905,[]
9185,40139,[]
9186,41211,[]
9187,3556,['Animac']
9188,49410,[]
9189,4058,['Toho']
9190,3275,[]
9191,2503,['TV Asahi']
9192,2379,['Digital Works']
9193,4391,[]
9194,1287,[]
9195,9972,[]
9196,28071,[]
9197,10424,['ChiChinoya']
9198,38981,[]
9199,40948,['Sega']
9200,30617,[]
9201,5629,['Ashi Production']
9202,30947,[]
9203,3361,['TBS']
9204,21591,[]
9205,3025,"['Nihon Falcom', 'Anime R', 'Studio Curtain', 'Nakamura Production']"
9206,7475,['Visual 80']
9207,33876,[]
9208,40568,[]
9209,2689,[]
9210,33881,[]
9211,9244,['Fuji TV']
9212,13255,[]
9213,4389,['Studio Junio']
9214,2528,['Studio Fantasia']
9215,9768,"['TV Tokyo', 'Azeta Pictures']"
9216,2821,['Digital Works']
9217,2779,[]
9218,3586,['Pink Pineapple']
9219,9944,[]
9220,9525,[]
9221,50046,[]
9222,9177,[]
9223,9558,[]
9224,51534,[]
9225,41339,[]
9226,38744,['Square Enix']
9227,31426,[]
9228,3534,['Daiei']
9229,39979,['TOHO animation']
9230,4820,['Pink Pineapple']
9231,32316,['Shochiku']
9232,3863,[]
9233,5576,['Animac']
9234,1702,['Green Bunny']
9235,675,['KSS']
9236,32886,[]
9237,49580,[]
9238,1244,[]
9239,31410,['HeART-BIT']
9240,3758,[]
9241,4849,['Discovery']
9242,42593,[]
9243,35332,['CoMix Wave Films']
9244,50208,"['Studio Mausu', 'Suiseisha']"
9245,41235,[]
9246,3968,['Magic Bus']
9247,39678,[]
9248,3063,['Green Bunny']
9249,5613,['MS Pictures']
9250,11689,[]
9251,8812,['NHK']
9252,3583,['Digital Works']
9253,23903,[]
9254,12657,[]
9255,3793,['Discovery']
9256,2366,"['Sotsu', 'Youmex', 'Jinnan Studio']"
9257,9506,['Studio G-1Neo']
9258,3531,"['Milky Animation Label', 'MS Pictures']"
9259,725,['Broccoli']
9260,35115,[]
9261,2081,['Datam Polystar']
9262,31618,['Beyond C.']
9263,2529,['Group TAC']
9264,34324,[]
9265,34367,[]
9266,7485,[]
9267,32248,['JTB Entertainment']
9268,3527,[]
9269,41854,[]
9270,24743,['Discovery']
9271,5620,['Dynamic Planning']
9272,35411,[]
9273,42174,[]
9274,38803,[]
9275,10562,[]
9276,36030,['Sound Team Don Juan']
9277,1027,[]
9278,4840,['Pink Pineapple']
9279,36155,[]
9280,34741,['TBS']
9281,50430,['bilibili']
9282,12603,[]
9283,8333,"['Yamamura Animation, Inc.']"
9284,49208,['bilibili']
9285,1936,[]
9286,2092,['Shueisha']
9287,6390,[]
9288,3981,['Digital Works']
9289,12135,[]
9290,37151,[]
9291,9613,[]
9292,33878,[]
9293,12865,[]
9294,9759,[]
9295,11659,[]
9296,2894,['Digital Works']
9297,4149,['Bandai']
9298,4852,['Japan Home Video']
9299,37186,[]
9300,14947,"['TV Osaka', 'Sanrio', 'FuRyu']"
9301,5401,['Himajin Planning']
9302,41547,[]
9303,34548,[]
9304,10463,['Studio Fantasia']
9305,32989,[]
9306,2541,[]
9307,1053,['Shogakukan']
9308,6769,[]
9309,31073,['Sanrio']
9310,17659,"['Anima', 'Shueisha']"
9311,2790,"['Studio Signal', 'Dynamic Planning']"
9312,2765,"['Shochiku', 'Ministry of the Navy']"
9313,36226,"['Yaoqi', 'Colored Pencil Animation']"
9314,10954,[]
9315,11915,[]
9316,4699,"['Jam', 'MS Pictures']"
9317,39316,[]
9318,32934,[]
9319,6428,"['TV Tokyo', 'Dynamic Planning']"
9320,42082,"['Tencent Penguin Pictures', 'iQIYI']"
9321,4498,['Digital Works']
9322,22137,[]
9323,4487,['Amumo']
9324,11883,[]
9325,5622,['TV Asahi']
9326,8443,[]
9327,2208,['Silky’s']
9328,2057,['Toho Music']
9329,51243,['Felix Film']
9330,36799,[]
9331,5631,[]
9332,5935,['NHK']
9333,12441,[]
9334,4400,['Pink Pineapple']
9335,31211,['Animax']
9336,36761,['Avex Pictures']
9337,33541,['Pony Canyon Enterprise']
9338,9629,[]
9339,7455,[]
9340,1031,"['Studio 4°C', 'Capcom']"
9341,3633,['Green Bunny']
9342,5403,['Japan Home Video']
9343,3951,['Digital Works']
9344,39872,[]
9345,33457,[]
9346,36646,['Bandai Namco Entertainment']
9347,45557,['bilibili']
9348,4803,['Pink Pineapple']
9349,7139,['Seta Corporation']
9350,13669,[]
9351,42449,[]
9352,6075,[]
9353,11101,[]
9354,3384,['Milky Animation Label']
9355,39810,[]
9356,39840,[]
9357,34888,['Bushiroad']
9358,38110,['Bandai Namco Entertainment']
9359,50383,[]
9360,3205,[]
9361,2521,[]
9362,38413,"['Tohokushinsha Film Corporation', 'Tencent Animation & Comics', 'Tencent Games']"
9363,1937,['Atelier Musa']
9364,12141,['Konami']
9365,8701,['Space Neko Company']
9366,37369,['NHK']
9367,51149,[]
9368,4603,"['Milky Animation Label', 'MS Pictures']"
9369,13513,[]
9370,5191,['Pink Pineapple']
9371,12337,[]
9372,5439,['White Bear']
9373,25441,['Dream Creation']
9374,38715,[]
9375,9486,['Himajin Planning']
9376,8935,[]
9377,1933,['Atlus']
9378,36254,['ZIZ Entertainment (ZIZ)']
9379,3480,['OB Planning']
9380,33226,[]
9381,2792,['Sega']
9382,48672,['Zero-G']
9383,33859,[]
9384,3826,['Milky Animation Label']
9385,2837,['animate Film']
9386,37948,[]
9387,3070,['CoMix Wave Films']
9388,8963,[]
9389,33972,[]
9390,1947,['Starchild Records']
9391,49771,['Nintendo']
9392,3539,['Milky Animation Label']
9393,3066,['Five Ways']
9394,49760,['White Bear']
9395,40335,[]
9396,39529,[]
9397,6383,['Tama Production']
9398,36223,[]
9399,28339,[]
9400,6525,['CoMix Wave Films']
9401,51340,[]
9402,6062,['Shogakukan Music & Digital Entertainment']
9403,16602,[]
9404,51345,[]
9405,51594,['Showten']
9406,9855,['Digital Works']
9407,30066,"['Victor Entertainment', 'Fuji TV', 'Pioneer LDC']"
9408,2874,['Shinyusha']
9409,44590,[]
9410,37857,[]
9411,29937,[]
9412,12599,['Shogakukan-Shueisha Productions']
9413,20207,[]
9414,20951,[]
9415,33760,['iQIYI']
9416,10224,['TV Asahi']
9417,11799,[]
9418,10199,[]
9419,10802,[]
9420,13715,"['Fuji TV', 'Animation 21']"
9421,1820,['VAP']
9422,10710,[]
9423,37037,[]
9424,7106,[]
9425,3309,['Discovery']
9426,10349,['TBS']
9427,33048,['Sunrise']
9428,6131,[]
9429,30145,[]
9430,6328,['Pink Pineapple']
9431,41632,['bilibili']
9432,39067,[]
9433,5399,['Digital Works']
9434,49507,['Warner Bros. Japan']
9435,12881,['Radix']
9436,2250,"['Nippon Columbia', 'Hiro Media']"
9437,2186,['Digital Works']
9438,2838,['Pink Pineapple']
9439,2003,[]
9440,21999,"['TV Tokyo', 'Shogakukan-Shueisha Productions']"
9441,16345,[]
9442,2080,[]
9443,35909,['Medicrie']
9444,3276,[]
9445,21641,"['Lantis', 'Infinite']"
9446,24275,['NHK']
9447,37742,['Pony Canyon']
9448,30324,['Cyclone Graphics']
9449,8409,['NHK']
9450,6281,[]
9451,3082,['Milky Animation Label']
9452,1139,[]
9453,6520,"['Fuji TV', 'Bandai']"
9454,7124,[]
9455,49871,[]
9456,41298,"['Production I.G', 'LIDENFILMS']"
9457,33105,"['Rakuonsha', 'DIVE II Entertainment']"
9458,1627,['KSS']
9459,5645,"['Milky Animation Label', 'MS Pictures']"
9460,33266,['Coastline Animation Studio']
9461,3377,['Digital Works']
9462,37776,[]
9463,51780,[]
9464,27785,[]
9465,31102,[]
9466,28371,[]
9467,49700,[]
9468,41480,['LIDENFILMS']
9469,4340,"['Milky Animation Label', 'MS Pictures']"
9470,4561,['Green Bunny']
9471,4496,['Blue Eyes']
9472,2373,['Five Ways']
9473,29347,[]
9474,50090,[]
9475,3566,['Five Ways']
9476,37051,[]
9477,2610,['Pink Pineapple']
9478,6636,"['TV Asahi', 'Kokusai Eigasha']"
9479,2181,[]
9480,33883,['KJJ Animation']
9481,9519,['Office AO']
9482,40983,['Yomiuri Telecasting']
9483,49654,[]
9484,38688,[]
9485,36521,[]
9486,3920,[]
9487,681,"['AIC', 'Media Factory', 'Toshiba Entertainment', 'Studio Jack']"
9488,22031,"['Avex Entertainment', 'TV Asahi']"
9489,3768,['Magic Bus']
9490,3883,['Pink Pineapple']
9491,12005,['Kitty Films']
9492,8952,[]
9493,37960,['Avex Pictures']
9494,29865,"['AIR AGENCY', 'Kadokawa', 'Shizuoka Asahi Television']"
9495,3778,['Magic Bus']
9496,3279,[]
9497,2058,['Nippon Columbia']
9498,33278,['Chukong Technologies']
9499,23877,[]
9500,4331,['TV Tokyo']
9501,25873,[]
9502,2977,[]
9503,5928,[]
9504,39018,[]
9505,5013,[]
9506,37408,[]
9507,2069,[]
9508,3902,['Digital Works']
9509,765,['m.o.e.']
9510,10524,['Shogakukan-Shueisha Productions']
9511,48976,[]
9512,37530,[]
9513,3290,['Fuji TV']
9514,50640,[]
9515,48864,[]
9516,44041,[]
9517,40375,[]
9518,2475,['KENMedia']
9519,4842,"['Pink Pineapple', 'KSS']"
9520,9748,[]
9521,21997,['Shogakukan-Shueisha Productions']
9522,38028,[]
9523,31014,[]
9524,37082,[]
9525,4682,['Shochiku']
9526,3763,['Toho']
9527,24093,['Kodansha']
9528,7551,[]
9529,35780,"['MS Pictures', 'AniMan']"
9530,3320,[]
9531,1708,"['Magic Bus', 'Dynamic Planning']"
9532,38024,[]
9533,5923,[]
9534,8763,['Asahi Broadcasting']
9535,15893,['TV Tokyo']
9536,5927,['Walkers Company']
9537,6346,[]
9538,51465,[]
9539,1641,[]
9540,2024,['Ginga Ya']
9541,41062,[]
9542,10859,[]
9543,50565,[]
9544,34974,"['Zelico Film', 'Presidio']"
9545,2776,['Idea Factory']
9546,41135,[]
9547,1529,"['AIC', 'Green Bunny']"
9548,46089,[]
9549,5293,[]
9550,10607,"['TV Tokyo', 'Yomiuri Advertising']"
9551,8745,"['Movic', 'Sony Music Entertainment']"
9552,5926,[]
9553,37189,[]
9554,32739,[]
9555,37775,[]
9556,6061,['Bandai Visual']
9557,44062,['Yaoqi']
9558,41568,[]
9559,35859,[]
9560,10481,"['Aniplex', 'ING', 'Sony Music Entertainment']"
9561,9777,[]
9562,4606,['Milky Animation Label']
9563,35230,"['Kadokawa', 'Anime Beans']"
9564,38433,"['Bandai Namco Entertainment', 'DMM.futureworks', 'Aoni Production']"
9565,38650,"['NBCUniversal Entertainment Japan', 'i0+']"
9566,34410,"['B.CMAY PICTURES', 'Alpha Group Co. Ltd.']"
9567,3112,[]
9568,29979,[]
9569,16514,[]
9570,34622,[]
9571,37933,[]
9572,12037,['Kitty Films']
9573,5408,['Lemon Heart']
9574,7498,[]
9575,4923,['Minami Machi Bugyousho']
9576,4393,[]
9577,1547,[]
9578,30850,[]
9579,1402,['Lemon Heart']
9580,3396,['Pink Pineapple']
9581,12851,['Tsuburaya Productions']
9582,5090,['Artmic']
9583,3844,[]
9584,3094,['Five Ways']
9585,31246,['Sunwoo Entertainment']
9586,41325,[]
9587,1712,[]
9588,12295,[]
9589,35018,['Avex Pictures']
9590,34506,[]
9591,5904,['Shueisha']
9592,7818,['Kadokawa Shoten']
9593,8064,['Studio NOIX']
9594,41078,[]
9595,48555,[]
9596,1528,"['Tokyo Kids', 'Victor Entertainment']"
9597,3909,[]
9598,2088,[]
9599,32695,[]
9600,9520,['Tohokushinsha Film Corporation']
9601,5393,"['Milky Animation Label', 'MS Pictures']"
9602,9627,[]
9603,37484,[]
9604,2096,[]
9605,33828,['Magic Bus']
9606,5107,['Media Station']
9607,3183,"['Japan Home Video', 'GAGA']"
9608,8953,['Fuji TV']
9609,3235,['Bandai Visual']
9610,32663,['Sony Creative Products']
9611,2839,['animate Film']
9612,8765,['TBS']
9613,5689,['Tokuma Shoten']
9614,8664,['Shueisha']
9615,33975,[]
9616,21607,['Mirai Film']
9617,51036,[]
9618,12561,[]
9619,23171,"['Lune Pictures', 'Angelfish']"
9620,2101,['Shueisha']
9621,14211,"['Fuji TV', 'Otogi Production']"
9622,6060,[]
9623,9691,"['J.C.Staff', 'animate Film']"
9624,52216,[]
9625,29777,[]
9626,24373,[]
9627,45618,"['Aniplex', 'Sony Music Entertainment', 'Sony Creative Products']"
9628,37888,[]
9629,49214,[]
9630,34060,[]
9631,39668,[]
9632,2936,"['Milky Animation Label', 'MS Pictures']"
9633,32377,[]
9634,49518,"['Brave Hearts', 'EXNOA']"
9635,13917,[]
9636,34757,[]
9637,6571,"['Group TAC', 'Pioneer LDC']"
9638,40001,[]
9639,49668,[]
9640,46735,[]
9641,8041,[]
9642,32087,['Fuji TV']
9643,7247,"['Pony Canyon', 'Kyotoma']"
9644,30410,['TV Tokyo']
9645,23189,[]
9646,21875,['Khara']
9647,34292,[]
9648,2146,[]
9649,1966,['Daiei']
9650,48467,[]
9651,38461,[]
9652,48877,[]
9653,42836,[]
9654,15815,[]
9655,1621,[]
9656,3093,['Milky Animation Label']
9657,23975,[]
9658,35116,[]
9659,3661,['BEAM Entertainment']
9660,8162,[]
9661,23409,[]
9662,4638,['Lemon Heart']
9663,37124,[]
9664,1833,['Asmik Ace']
9665,28041,[]
9666,40338,['Kaibutsu']
9667,33512,[]
9668,7862,['Takara']
9669,32400,[]
9670,35501,[]
9671,7575,[]
9672,33708,[]
9673,39431,[]
9674,9499,['Nichiei Agency']
9675,39931,[]
9676,5664,"['Pink Pineapple', 'Discovery']"
9677,5398,['Pink Pineapple']
9678,4463,[]
9679,4848,['Discovery']
9680,1855,['Studio OX']
9681,5272,[]
9682,42178,[]
9683,5715,[]
9684,8079,[]
9685,6731,['TBS']
9686,50993,"['Shinchosha', 'Stay Luck']"
9687,34862,[]
9688,38284,[]
9689,3808,['Fuji TV']
9690,4479,['Digital Works']
9691,6261,[]
9692,23753,['Nitroplus']
9693,2443,['Discovery']
9694,2455,"['KSS', 'Soft Garage']"
9695,25033,['TBS']
9696,37448,"['DAX Production', 'Quatre Stella', 'RME']"
9697,20225,['TV Asahi']
9698,8316,[]
9699,40385,[]
9700,5590,['Pink Pineapple']
9701,2338,[]
9702,9491,['Japan Home Video']
9703,20547,[]
9704,11729,['Space Neko Company']
9705,35391,[]
9706,9365,['Production I.G']
9707,36722,['Tencent Penguin Pictures']
9708,34323,['Sega']
9709,10908,[]
9710,23061,[]
9711,39621,"['Bandai', 'Oddjob']"
9712,12393,['Fuji TV']
9713,6857,['Geijutsu Eigasha']
9714,2318,"['animate Film', 'Movic', 'Sony Music Entertainment']"
9715,9794,[]
9716,4260,['Five Ways']
9717,33770,[]
9718,4697,['Tohokushinsha Film Corporation']
9719,9053,[]
9720,30450,[]
9721,9967,[]
9722,28143,[]
9723,17237,['CoMix Wave Films']
9724,12259,[]
9725,39514,[]
9726,36937,[]
9727,32385,[]
9728,41920,[]
9729,4390,[]
9730,28369,[]
9731,2785,"['Victor Entertainment', 'Hakusensha']"
9732,36157,[]
9733,50110,[]
9734,8898,[]
9735,30386,['NHK']
9736,38446,[]
9737,32943,[]
9738,5886,['Kokusai Eigasha']
9739,49734,['Valkyria']
9740,31686,[]
9741,4017,['Animac']
9742,39046,[]
9743,32088,['Nippon Columbia']
9744,33126,[]
9745,7809,[]
9746,31965,"['B.CMAY PICTURES', 'Alpha Group Co. Ltd.']"
9747,35625,[]
9748,19961,['Fuji TV']
9749,3983,['Pink Pineapple']
9750,2972,"['Movic', 'Sony Music Entertainment', 'Project Team Eikyuu Kikan']"
9751,5876,['Gakken Eigakyoku']
9752,30289,[]
9753,5889,[]
9754,19135,['GEN Productions']
9755,34595,[]
9756,33761,[]
9757,34179,[]
9758,38411,[]
9759,32830,['Tokyo MX']
9760,2091,[]
9761,10964,[]
9762,33618,['Creators in Pack']
9763,14213,"['TBS', 'Otogi Production']"
9764,3879,['TV Tokyo']
9765,39457,[]
9766,4604,['Japan Home Video']
9767,7122,[]
9768,5330,"['TV Tokyo', 'Glams']"
9769,38177,[]
9770,12763,['P Productions']
9771,18133,[]
9772,31107,[]
9773,8925,[]
9774,3639,['Five Ways']
9775,40399,['Mousou Jitsugen Media']
9776,19925,['CoMix Wave Films']
9777,6843,[]
9778,39415,[]
9779,36666,[]
9780,2082,[]
9781,33936,[]
9782,37368,[]
9783,33855,['Sanrio']
9784,36664,[]
9785,24089,['Daiei']
9786,15743,[]
9787,6622,['Shinyusha']
9788,3630,['TV Asahi']
9789,4774,[]
9790,1585,['Idea Factory']
9791,3104,['TV Osaka']
9792,6181,[]
9793,8416,[]
9794,25889,[]
9795,40799,[]
9796,35329,[]
9797,3176,['Big West']
9798,39335,[]
9799,17621,"['Bandai Visual', 'Tsuburaya Productions']"
9800,2190,['Green Bunny']
9801,1667,['AT-X']
9802,44591,[]
9803,31493,['Square Enix']
9804,6837,[]
9805,17221,[]
9806,4250,[]
9807,24637,[]
9808,4692,['Five Ways']
9809,50202,[]
9810,14181,['Shueisha']
9811,9850,[]
9812,12061,['Daiei']
9813,17223,[]
9814,5383,['Five Ways']
9815,13441,['Gakken']
9816,7967,['NHK']
9817,37680,[]
9818,6384,"['Pony Canyon', 'Movic']"
9819,36578,[]
9820,49348,"['Mainichi Broadcasting System', 'Magic Capsule', 'DMM pictures']"
9821,4645,['Shinyusha']
9822,30367,[]
9823,1705,['KENMedia']
9824,8889,[]
9825,30133,[]
9826,17295,['CyberStep']
9827,12769,['Dynamic Planning']
9828,32289,[]
9829,38676,[]
9830,3563,[]
9831,32384,[]
9832,17167,[]
9833,41296,"['Asahi Production', 'Graphinica', 'pH Studio']"
9834,42487,['Bit Promotion']
9835,4819,['Pink Pineapple']
9836,6366,['Shogakukan']
9837,5608,['Japan Home Video']
9838,16692,[]
9839,3824,['Five Ways']
9840,38056,[]
9841,36298,[]
9842,6829,[]
9843,5661,[]
9844,39208,[]
9845,6841,[]
9846,37423,[]
9847,40757,[]
9848,7528,['Sakura Color Film']
9849,10355,['Anime R']
9850,4675,['Green Bunny']
9851,8130,[]
9852,34120,[]
9853,34905,[]
9854,38019,"['Production I.G', 'Anime Beans']"
9855,48610,['Magic Capsule']
9856,5550,['Milky Animation Label']
9857,10373,"['Mellow Head', 'Picture Magic']"
9858,33473,"['TC Entertainment', 'CREi']"
9859,5646,['Milky Animation Label']
9860,44752,"['Sony Music Entertainment', 'Hakuhodo']"
9861,4392,[]
9862,33941,[]
9863,24437,['CoMix Wave Films']
9864,17339,[]
9865,32247,[]
9866,41212,[]
9867,36409,[]
9868,5648,[]
9869,36528,['Pink Pineapple']
9870,11043,[]
9871,18557,"['Toei Video', 'Agent 21']"
9872,37387,[]
9873,7915,['KSS']
9874,40250,[]
9875,37177,[]
9876,5554,[]
9877,5246,[]
9878,1499,['BEAM Entertainment']
9879,8900,[]
9880,4394,[]
9881,4967,[]
9882,23387,[]
9883,39056,[]
9884,40645,[]
9885,32707,['Sanrio']
9886,8710,"['Lantis', 'Barnum Studio']"
9887,37934,[]
9888,31244,"['Earth Star Entertainment', 'Assez Finaud Fabric']"
9889,12795,[]
9890,34613,['Pony Canyon']
9891,6836,[]
9892,4841,['Pink Pineapple']
9893,40282,[]
9894,3463,['GAGA']
9895,6823,[]
9896,6448,[]
9897,33508,['Yaoqi']
9898,33390,['Imagine']
9899,35643,['Alpha Group Co. Ltd.']
9900,3910,['Toho']
9901,3562,['BEAM Entertainment']
9902,9356,['Pony Canyon']
9903,6078,['Tokuma Shoten']
9904,4700,['BEAM Entertainment']
9905,5492,['ACiD FiLM']
9906,35139,[]
9907,28367,[]
9908,8554,['Visual 80']
9909,5870,[]
9910,31467,[]
9911,35971,['Asmik Ace']
9912,3596,['Youmex']
9913,31685,[]
9914,9521,[]
9915,18375,[]
9916,5190,['Pink Pineapple']
9917,37334,[]
9918,40367,['TV Tokyo']
9919,6684,[]
9920,50503,[]
9921,3895,['Shinyusha']
9922,38367,[]
9923,3567,['Five Ways']
9924,24087,[]
9925,38562,[]
9926,3816,"['Nippon Columbia', 'Darts']"
9927,4761,[]
9928,15389,[]
9929,28925,[]
9930,32158,[]
9931,39107,[]
9932,32875,['Dentsu']
9933,40014,[]
9934,20835,"['TMS Entertainment', 'TMS Music']"
9935,5990,['Tokuma Shoten']
9936,10435,['Toshiba EMI']
9937,6939,[]
9938,38469,['XFLAG']
9939,31505,[]
9940,4567,[]
9941,49510,['Kadokawa']
9942,36288,['Shanghai Jump Network Technology']
9943,36747,['Terada Mokei']
9944,8324,[]
9945,5322,[]
9946,46119,['IMAGICA Lab.']
9947,2258,[]
9948,9862,"['Shochiku', 'Hero Communication']"
9949,5108,"['Jam', 'MS Pictures']"
9950,30309,"['flying DOG', 'Dynamo Pictures']"
9951,4397,['The National Film Center Japan']
9952,17076,[]
9953,36746,['Terada Mokei']
9954,32563,[]
9955,33659,[]
9956,5589,"['MS Pictures', 'AniMan']"
9957,16247,"['Nihon Eizo', 'Studio WHO']"
9958,49978,[]
9959,4731,['Five Ways']
9960,50290,[]
9961,5565,[]
9962,2538,['KENMedia']
9963,16251,[]
9964,34121,[]
9965,4867,['Five Ways']
9966,4929,"['Bandai Visual', 'BeSTACK', 'd-rights']"
9967,6834,[]
9968,40238,[]
9969,10313,[]
9970,30086,[]
9971,9445,[]
9972,6833,[]
9973,40171,[]
9974,30766,['Kamikaze Douga']
9975,6412,['Fuji TV']
9976,9239,[]
9977,38017,[]
9978,2093,[]
