,anime_id,licensors
3033,15359,['Discotek Media']
3034,1311,"['Funimation', 'Geneon Entertainment USA']"
3035,10573,[]
3036,12879,[]
3037,34777,['Funimation']
3038,39689,['Sentai Filmworks']
3039,37618,[]
3040,30702,[]
3041,193,['ADV Films']
3042,3359,[]
3043,11663,[]
3044,1576,['Sentai Filmworks']
3045,11441,['Sentai Filmworks']
3046,43349,[]
3047,9330,[]
3048,1397,['Nozomi Entertainment']
3049,38098,['Funimation']
3050,29829,[]
3051,1352,"['Central Park Media', 'Discotek Media']"
3052,1074,[]
3053,8098,['Funimation']
3054,19023,['Sentai Filmworks']
3055,3593,['Sentai Filmworks']
3056,34604,[]
3057,29830,[]
3058,582,[]
3059,5332,[]
3060,2744,[]
3061,38436,[]
3062,15611,[]
3063,49063,[]
3064,26057,[]
3065,23945,[]
3066,39574,[]
3067,37826,[]
3068,48405,[]
3069,30749,['Sentai Filmworks']
3070,28625,['Funimation']
3071,32323,[]
3072,36800,[]
3073,5152,[]
3074,9288,[]
3075,30806,['Crunchyroll']
3076,35581,[]
3077,48941,[]
3078,40323,[]
3079,20021,['Aniplex of America']
3080,876,['Manga Entertainment']
3081,4548,['Sentai Filmworks']
3082,11321,[]
3083,33362,[]
3084,30614,[]
3085,26351,['Funimation']
3086,11227,['VIZ Media']
3087,2124,[]
3088,206,"['Funimation', 'Central Park Media']"
3089,331,[]
3090,1555,[]
3091,35673,[]
3092,43969,[]
3093,3887,['Funimation']
3094,48727,[]
3095,19697,[]
3096,35327,[]
3097,6489,[]
3098,36848,[]
3099,25729,[]
3100,4021,['Nozomi Entertainment']
3101,866,['ADV Films']
3102,7041,[]
3103,915,[]
3104,4189,[]
3105,548,[]
3106,4535,[]
3107,32032,"['Funimation', 'Crunchyroll']"
3108,10572,['Sentai Filmworks']
3109,37303,['VIZ Media']
3110,1316,[]
3111,38972,['VIZ Media']
3112,38435,[]
3113,4483,['Sentai Filmworks']
3114,20745,[]
3115,3354,['Discotek Media']
3116,1426,['Discotek Media']
3117,12119,[]
3118,40272,['Funimation']
3119,8217,[]
3120,10918,[]
3121,8536,[]
3122,894,['Funimation']
3123,42632,[]
3124,9793,[]
3125,892,['Funimation']
3126,1825,"['Discotek Media', 'Geneon Entertainment USA']"
3127,34338,['Netflix']
3128,2597,[]
3129,39030,['Funimation']
3130,30365,['Funimation']
3131,502,"['Funimation', 'Harmony Gold']"
3132,6361,[]
3133,41923,[]
3134,143,"['Sentai Filmworks', 'Geneon Entertainment USA']"
3135,37364,[]
3136,12783,[]
3137,11339,[]
3138,36225,[]
3139,37983,[]
3140,14835,[]
3141,38940,['Funimation']
3142,2950,[]
3143,11341,['Funimation']
3144,40833,[]
3145,15879,[]
3146,39184,['Funimation']
3147,34642,[]
3148,3654,[]
3149,28391,"['Funimation', 'Crunchyroll']"
3150,3033,['Saban Brands']
3151,7590,[]
3152,2131,"['Media Blasters', 'Discotek Media']"
3153,10893,[]
3154,1956,['Media Blasters']
3155,32153,[]
3156,40356,[]
3157,1568,[]
3158,12725,[]
3159,2253,['Discotek Media']
3160,109,['Funimation']
3161,16910,[]
3162,691,['AnimEigo']
3163,230,['Geneon Entertainment USA']
3164,3653,['Funimation']
3165,38085,['Aniplex of America']
3166,1516,[]
3167,8475,[]
3168,38824,[]
3169,35936,[]
3170,31629,['Aniplex of America']
3171,2123,[]
3172,12461,['Sentai Filmworks']
3173,6166,['Funimation']
3174,252,['ADV Films']
3175,151,[]
3176,48488,['Funimation']
3177,4094,['Warner Bros. Japan']
3178,44524,[]
3179,2557,[]
3180,39380,[]
3181,1164,['ADV Films']
3182,37175,[]
3183,789,['Maiden Japan']
3184,33302,[]
3185,5504,['Maiden Japan']
3186,6795,['GKIDS']
3187,6280,[]
3188,1419,['Funimation']
3189,39607,['Funimation']
3190,43693,[]
3191,1710,['VIZ Media']
3192,37109,['Sentai Filmworks']
3193,15377,['Sentai Filmworks']
3194,10490,['Funimation']
3195,514,"['Sentai Filmworks', 'Geneon Entertainment USA']"
3196,12143,[]
3197,35076,['Funimation']
3198,32603,[]
3199,34934,['Sentai Filmworks']
3200,17947,[]
3201,7148,['Media Blasters']
3202,9893,[]
3203,14355,[]
3204,28221,['Ponycan USA']
3205,1205,[]
3206,33948,[]
3207,23209,['Sentai Filmworks']
3208,32664,['Discotek Media']
3209,33035,[]
3210,225,['Funimation']
3211,15097,[]
3212,40313,['GKIDS']
3213,291,[]
3214,28211,['Funimation']
3215,10578,['Funimation']
3216,41595,[]
3217,16355,['Sentai Filmworks']
3218,507,['Nozomi Entertainment']
3219,8440,['Funimation']
3220,44983,['Sentai Filmworks']
3221,38653,[]
3222,44412,[]
3223,4151,['Media Blasters']
3224,34388,[]
3225,36308,"['Warner Bros. Japan', 'Crunchyroll']"
3226,1289,"['Central Park Media', 'Maiden Japan']"
3227,19159,[]
3228,41674,[]
3229,29261,[]
3230,2756,[]
3231,32313,['Funimation']
3232,279,"['Discotek Media', 'Geneon Entertainment USA']"
3233,38297,['Funimation']
3234,12565,[]
3235,32667,[]
3236,1951,['ADV Films']
3237,41530,['Aniplex of America']
3238,1910,['Geneon Entertainment USA']
3239,24629,['Sentai Filmworks']
3240,38397,['Sentai Filmworks']
3241,39326,['Funimation']
3242,8023,[]
3243,1601,"['ADV Films', 'Funimation']"
3244,30790,['Discotek Media']
3245,44196,[]
3246,36318,[]
3247,34497,['Funimation']
3248,39701,[]
3249,18247,['Sentai Filmworks']
3250,798,[]
3251,30355,['Sentai Filmworks']
3252,1079,"['Funimation', 'Geneon Entertainment USA']"
3253,34382,['Funimation']
3254,7768,[]
3255,36803,[]
3256,22819,[]
3257,357,"['Media Blasters', 'Discotek Media']"
3258,2494,['Funimation']
3259,35949,['NYAV Post']
3260,39531,['Sentai Filmworks']
3261,2589,['Funimation']
3262,49701,[]
3263,46587,[]
3264,1911,"['Maiden Japan', 'Bandai Visual USA']"
3265,31430,['VIZ Media']
3266,282,[]
3267,33075,['Funimation']
3268,566,['Central Park Media']
3269,10604,['Funimation']
3270,2000,['Central Park Media']
3271,108,"['ADV Films', 'Funimation']"
3272,11793,[]
3273,891,['Funimation']
3274,21845,['Funimation']
3275,8171,[]
3276,33743,"['Funimation', 'Crunchyroll']"
3277,485,[]
3278,25755,['Discotek Media']
3279,4358,[]
3280,2372,['JapanAnime']
3281,17409,['Sentai Filmworks']
3282,1086,['Bandai Entertainment']
3283,3369,[]
3284,5458,[]
3285,831,"['Sentai Filmworks', 'Geneon Entertainment USA']"
3286,25667,[]
3287,39456,[]
3288,1669,"['Nelvana', 'Discotek Media']"
3289,248,[]
3290,31815,['Kuma Holdings']
3291,3626,[]
3292,34055,"['Funimation', 'Crunchyroll']"
3293,2355,"['Discotek Media', 'Manga Entertainment']"
3294,1080,['Bandai Entertainment']
3295,28157,[]
3296,10804,[]
3297,27891,[]
3298,424,['Nozomi Entertainment']
3299,38470,[]
3300,14991,[]
3301,33019,[]
3302,2043,['Nozomi Entertainment']
3303,48505,['VIZ Media']
3304,28683,[]
3305,7303,[]
3306,1410,"['Bandai Entertainment', 'Discotek Media']"
3307,63,"['Discotek Media', 'Geneon Entertainment USA']"
3308,976,[]
3309,2014,['Sentai Filmworks']
3310,35868,[]
3311,9488,['Aniplex of America']
3312,40331,['GKIDS']
3313,18045,['Sentai Filmworks']
3314,2108,[]
3315,25397,['Funimation']
3316,49638,[]
3317,5998,['Funimation']
3318,33018,['Aniplex of America']
3319,2336,[]
3320,40064,['Sentai Filmworks']
3321,51145,[]
3322,895,['Funimation']
3323,15489,[]
3324,30869,['Sentai Filmworks']
3325,31056,['Sentai Filmworks']
3326,38431,['Aniplex of America']
3327,579,['Maiden Japan']
3328,760,[]
3329,15037,['Maiden Japan']
3330,34964,['Sentai Filmworks']
3331,1069,['Discotek Media']
3332,1619,['Funimation']
3333,30925,['Sentai Filmworks']
3334,42481,[]
3335,1191,['Bandai Entertainment']
3336,38708,[]
3337,38357,[]
3338,1588,[]
3339,3468,['Nozomi Entertainment']
3340,40337,[]
3341,48612,[]
3342,484,"['ADV Films', 'Sentai Filmworks']"
3343,37799,['Funimation']
3344,383,"['Nozomi Entertainment', 'Bandai Entertainment']"
3345,229,"['Nozomi Entertainment', 'NYAV Post']"
3346,538,"['Funimation', 'Geneon Entertainment USA']"
3347,1554,['Sentai Filmworks']
3348,49235,[]
3349,30375,['Funimation']
3350,32829,[]
3351,24727,[]
3352,2126,['Funimation']
3353,38963,['Aniplex of America']
3354,22189,['Sentai Filmworks']
3355,37206,[]
3356,38292,"['NYAV Post', 'GKIDS']"
3357,37405,[]
3358,13367,['Sentai Filmworks']
3359,38740,['GKIDS']
3360,7367,[]
3361,31417,['Ponycan USA']
3362,33023,['Funimation']
3363,35589,"['Funimation', 'Crunchyroll']"
3364,32038,['Funimation']
3365,62,[]
3366,40489,[]
3367,1021,[]
3368,49160,[]
3369,36823,[]
3370,37302,[]
3371,12281,['VIZ Media']
3372,3010,[]
3373,1432,"['AnimEigo', 'Discotek Media']"
3374,35314,['Sentai Filmworks']
3375,3318,[]
3376,5734,['Sentai Filmworks']
3377,12471,['Funimation']
3378,2743,[]
3379,1469,"['ADV Films', 'Discotek Media']"
3380,38578,[]
3381,9124,['Nozomi Entertainment']
3382,20545,['Sentai Filmworks']
3383,917,['AnimEigo']
3384,12321,['Discotek Media']
3385,31853,[]
3386,1732,['Funimation']
3387,2595,[]
3388,30870,['Sentai Filmworks']
3389,41781,[]
3390,14267,[]
3391,2978,"['Discotek Media', 'Geneon Entertainment USA']"
3392,37498,['Crunchyroll']
3393,17082,[]
3394,1264,"['Bandai Entertainment', 'Discotek Media']"
3395,41380,['Crunchyroll']
3396,41911,['VIZ Media']
3397,25011,['Sentai Filmworks']
3398,1932,[]
3399,1972,"['Discotek Media', 'Geneon Entertainment USA']"
3400,364,[]
3401,7053,[]
3402,3270,"['Bandai Entertainment', 'Discotek Media']"
3403,36511,['Funimation']
3404,146,['ADV Films']
3405,5216,[]
3406,42587,['Sentai Filmworks']
3407,1738,['Media Blasters']
3408,5526,"['4Kids Entertainment', 'Warner Bros. Japan']"
3409,1474,['Discotek Media']
3410,432,"['Media Blasters', 'Central Park Media', 'Discotek Media']"
3411,22693,[]
3412,998,"['ADV Films', 'Discotek Media']"
3413,35983,['Funimation']
3414,4196,['Funimation']
3415,39487,['Discotek Media']
3416,2098,['ADV Films']
3417,36256,[]
3418,21075,['Funimation']
3419,2135,[]
3420,21353,['Funimation']
3421,4502,[]
3422,992,['Geneon Entertainment USA']
3423,487,"['Funimation', 'Geneon Entertainment USA']"
3424,1064,['ADV Films']
3425,984,['Bandai']
3426,48775,[]
3427,2294,['Bandai Entertainment']
3428,32901,['Aniplex of America']
3429,36266,['Sentai Filmworks']
3430,25859,['Sentai Filmworks']
3431,2269,['Bandai Entertainment']
3432,609,['VIZ Media']
3433,37164,[]
3434,24029,[]
3435,35028,[]
3436,5084,['NYAV Post']
3437,21639,[]
3438,41140,[]
3439,344,[]
3440,30915,['Funimation']
3441,933,['Media Blasters']
3442,40708,[]
3443,36491,[]
3444,2808,['Capcom']
3445,1147,['Funimation']
3446,38034,[]
3447,971,[]
3448,20423,['Sentai Filmworks']
3449,958,"['Funimation', 'Geneon Entertainment USA']"
3450,37516,['Discotek Media']
3451,897,['Funimation']
3452,2125,['Funimation']
3453,20909,[]
3454,3859,[]
3455,5670,[]
3456,13377,[]
3457,8068,[]
3458,30243,[]
3459,37087,[]
3460,9618,['Funimation']
3461,2013,['ADV Films']
3462,21177,['Sentai Filmworks']
3463,9063,[]
3464,20649,[]
3465,17831,['Sentai Filmworks']
3466,1045,"['ADV Films', 'Sentai Filmworks']"
3467,48780,[]
3468,2117,[]
3469,2390,['4Kids Entertainment']
3470,6165,[]
3471,34915,[]
3472,14199,['Funimation']
3473,9865,['Funimation']
3474,7559,[]
3475,2363,['4Kids Entertainment']
3476,670,[]
3477,36737,[]
3478,743,['GKIDS']
3479,1602,['Funimation']
3480,505,[]
3481,25801,[]
3482,41780,[]
3483,5097,[]
3484,5914,['Maiden Japan']
3485,2458,"['AnimEigo', 'Discotek Media']"
3486,31886,[]
3487,28619,['Funimation']
3488,620,['Geneon Entertainment USA']
3489,39058,[]
3490,39610,[]
3491,6581,['Funimation']
3492,3032,['Saban Brands']
3493,11375,[]
3494,981,[]
3495,18691,[]
3496,34580,[]
3497,38735,[]
3498,50685,[]
3499,1608,[]
3500,32866,"['Funimation', 'Crunchyroll']"
3501,33142,['Funimation']
3502,8986,['Warner Bros. Japan']
3503,18655,[]
3504,19855,['Funimation']
3505,38491,[]
3506,2037,[]
3507,2500,['Urban Vision']
3508,509,['Geneon Entertainment USA']
3509,4765,['Funimation']
3510,8317,[]
3511,29513,[]
3512,17391,[]
3513,9347,[]
3514,1108,"['ADV Films', 'Discotek Media']"
3515,40083,[]
3516,5226,[]
3517,2132,['Discotek Media']
3518,8369,[]
3519,5760,['Discotek Media']
3520,6783,[]
3521,31370,[]
3522,653,"['Nozomi Entertainment', 'Bandai Entertainment']"
3523,9922,['Funimation']
3524,37920,['Sentai Filmworks']
3525,39991,['GKIDS']
3526,31980,[]
3527,34533,[]
3528,14893,[]
3529,1477,['Discotek Media']
3530,40803,['Aniplex of America']
3531,11161,[]
3532,358,[]
3533,2937,['VIZ Media']
3534,37964,['Funimation']
3535,37458,['Discotek Media']
3536,30514,[]
3537,3456,[]
3538,2604,[]
3539,4156,"['Sentai Filmworks', 'Geneon Entertainment USA']"
3540,1688,[]
3541,4798,['Funimation']
3542,24075,['Aniplex of America']
3543,1894,"['4Kids Entertainment', 'Konami Cross Media NY']"
3544,493,"['Funimation', 'Geneon Entertainment USA']"
3545,8362,[]
3546,2903,[]
3547,941,[]
3548,9736,[]
3549,7082,[]
3550,34620,"['Funimation', 'NBCUniversal Entertainment Japan']"
3551,34784,[]
3552,4334,[]
3553,44276,['Funimation']
3554,30641,[]
3555,41812,['Sentai Filmworks']
3556,297,['Media Blasters']
3557,2746,['Funimation']
3558,22057,['Funimation']
3559,14921,['Funimation']
3560,1556,"['Bandai Entertainment', 'Bandai Visual USA']"
3561,15609,['Sentai Filmworks']
3562,9750,[]
3563,37031,[]
3564,3102,[]
3565,34106,['Sentai Filmworks']
3566,33231,[]
3567,2113,[]
3568,7728,[]
3569,29808,[]
3570,2655,[]
3571,35044,[]
3572,2817,[]
3573,10106,[]
3574,45753,[]
3575,162,['Nozomi Entertainment']
3576,6460,[]
3577,39239,['Aniplex of America']
3578,22117,[]
3579,10737,['Sentai Filmworks']
3580,3469,['Nozomi Entertainment']
3581,4662,['Sentai Filmworks']
3582,15841,[]
3583,2222,[]
3584,14515,['Sentai Filmworks']
3585,32555,['Sentai Filmworks']
3586,28961,[]
3587,15649,['Funimation']
3588,48735,[]
3589,12191,[]
3590,39085,[]
3591,2204,[]
3592,16143,[]
3593,741,['Media Blasters']
3594,21033,['Funimation']
3595,1534,[]
3596,811,['VIZ Media']
3597,22677,[]
3598,633,[]
3599,40486,[]
3600,19109,[]
3601,3363,[]
3602,49026,[]
3603,18495,"['NIS America, Inc.']"
3604,34238,[]
3605,10683,[]
3606,2298,[]
3607,37377,[]
3608,36039,[]
3609,1655,"['ADV Films', 'Funimation']"
3610,7580,['Funimation']
3611,38610,[]
3612,31147,['Funimation']
3613,1651,[]
3614,2400,['Sentai Filmworks']
3615,30825,"['ADV Films', 'Discotek Media']"
3616,32212,['Funimation']
3617,13183,['Aniplex of America']
3618,45572,['Aniplex of America']
3619,2548,['Saban Entertainment']
3620,708,[]
3621,36587,['Aniplex of America']
3622,126,[]
3623,3615,['Sentai Filmworks']
3624,40661,[]
3625,15933,[]
3626,34148,[]
3627,872,['Media Blasters']
3628,2813,[]
3629,15711,[]
3630,6560,[]
3631,19051,[]
3632,33950,[]
3633,32483,['Funimation']
3634,49066,[]
3635,886,"['Nozomi Entertainment', 'Media Blasters']"
3636,1218,[]
3637,35267,[]
3638,1924,"['AnimEigo', 'Discotek Media']"
3639,1869,['VIZ Media']
3640,50364,[]
3641,4793,"['4Kids Entertainment', 'Warner Bros. Japan']"
3642,38020,[]
3643,37304,['VIZ Media']
3644,37103,[]
3645,2432,[]
3646,15735,[]
3647,9979,[]
3648,27945,['Sentai Filmworks']
3649,37914,[]
3650,5307,"['Bandai Entertainment', 'Sentai Filmworks']"
3651,6973,['Sentai Filmworks']
3652,17725,['Sentai Filmworks']
3653,8894,[]
3654,18851,['Sentai Filmworks']
3655,3044,"['Discotek Media', 'Manga Entertainment']"
3656,3009,[]
3657,33569,[]
3658,1967,"['Nozomi Entertainment', 'Bandai Entertainment']"
3659,34978,[]
3660,860,"['Funimation', 'Geneon Entertainment USA']"
3661,8359,[]
3662,30464,['Funimation']
3663,28833,['Funimation']
3664,40735,[]
3665,8422,[]
3666,3574,[]
3667,38330,[]
3668,40750,['Sentai Filmworks']
3669,2954,['Nozomi Entertainment']
3670,31096,[]
3671,32360,[]
3672,4262,['Sentai Filmworks']
3673,6205,['Sentai Filmworks']
3674,39800,[]
3675,33204,"['NYAV Post', 'GKIDS']"
3676,37623,['GKIDS']
3677,8624,['Flatiron Film Company']
3678,50916,[]
3679,40148,['Aniplex of America']
3680,34051,['Funimation']
3681,761,[]
3682,1525,['4Kids Entertainment']
3683,25045,[]
3684,2152,['Funimation']
3685,22759,[]
3686,2795,['Funimation']
3687,38235,[]
3688,247,['Bandai Visual USA']
3689,24973,[]
3690,37307,['VIZ Media']
3691,39470,[]
3692,41265,['Funimation']
3693,8057,['Sentai Filmworks']
3694,526,['VIZ Media']
3695,8728,[]
3696,6016,['Manga Entertainment']
3697,38390,['Sentai Filmworks']
3698,1592,['Maiden Japan']
3699,41392,['Funimation']
3700,7972,[]
3701,2227,[]
3702,36023,['Aniplex of America']
3703,10156,['Sentai Filmworks']
3704,1817,"['Discotek Media', 'Geneon Entertainment USA']"
3705,127,['Geneon Entertainment USA']
3706,42030,['Sentai Filmworks']
3707,652,"['Nozomi Entertainment', 'Bandai Entertainment']"
3708,882,"['Funimation', 'Media Blasters']"
3709,37496,['Funimation']
3710,1025,"['Discotek Media', 'Geneon Entertainment USA']"
3711,3375,[]
3712,3086,['Manga Entertainment']
3713,631,"['Sentai Filmworks', 'Geneon Entertainment USA']"
3714,10934,[]
3715,3266,"['Funimation', 'Geneon Entertainment USA']"
3716,33728,[]
3717,33254,[]
3718,2263,['ADV Films']
3719,32587,[]
3720,5116,[]
3721,303,['Geneon Entertainment USA']
3722,30127,[]
3723,7375,['Funimation']
3724,31763,['VIZ Media']
3725,33392,[]
3726,25143,['Kuma Holdings']
3727,1384,['AnimEigo']
3728,34870,['Sentai Filmworks']
3729,28105,[]
3730,16472,[]
3731,3614,[]
3732,40658,[]
3733,3503,['Media Blasters']
3734,43229,[]
3735,606,['Bandai Entertainment']
3736,11491,[]
3737,23201,['Funimation']
3738,31456,['Funimation']
3739,1524,['Sentai Filmworks']
3740,1835,['VIZ Media']
3741,1299,['Bandai Entertainment']
3742,29083,[]
3743,10491,[]
3744,49605,[]
3745,7669,[]
3746,47398,[]
3747,39583,[]
3748,31848,[]
3749,37023,[]
3750,10622,[]
3751,9723,[]
3752,37781,[]
3753,34963,[]
3754,9917,['The Pokemon Company International']
3755,32409,['Funimation']
3756,21395,[]
3757,1944,"['Central Park Media', 'Discotek Media']"
3758,17819,[]
3759,38276,['Funimation']
3760,36160,[]
3761,4664,[]
3762,870,"['ADV Films', 'Discotek Media']"
3763,3174,['Bandai Entertainment']
3764,758,"['ADV Films', 'Sentai Filmworks']"
3765,298,"['Funimation', 'Bandai Entertainment']"
3766,40515,[]
3767,1168,['Nozomi Entertainment']
3768,35512,[]
3769,10191,[]
3770,1302,['Discotek Media']
3771,4983,['Discotek Media']
3772,5494,[]
3773,1532,['Media Blasters']
3774,466,[]
3775,48697,[]
3776,40192,[]
3777,2044,[]
3778,33218,[]
3779,48252,[]
3780,31630,"['Funimation', 'Crunchyroll']"
3781,21069,[]
3782,368,['Media Blasters']
3783,39024,[]
3784,987,['Funimation']
3785,3312,[]
3786,30813,[]
3787,6500,['Sentai Filmworks']
3788,13145,[]
3789,36902,['Discotek Media']
3790,31997,['Funimation']
3791,20673,[]
3792,21925,[]
3793,23153,[]
3794,1137,['Saban Entertainment']
3795,10504,[]
3796,18097,[]
3797,3272,[]
3798,32174,[]
3799,16474,[]
3800,33371,['Sentai Filmworks']
3801,8110,[]
3802,17115,['The Pokemon Company International']
3803,49385,[]
3804,35926,[]
3805,32881,[]
3806,49145,[]
3807,18693,[]
3808,33672,[]
3809,34901,[]
3810,42963,[]
3811,1929,[]
3812,35566,[]
3813,842,['ADV Films']
3814,36561,[]
3815,31884,[]
3816,49854,[]
3817,13677,[]
3818,31338,"['Funimation', 'Crunchyroll']"
3819,20473,[]
3820,13561,['Funimation']
3821,35982,[]
3822,1184,"['ADV Films', 'Nozomi Entertainment']"
3823,1046,"['ADV Films', 'Sentai Filmworks']"
3824,18121,[]
3825,9241,[]
3826,34403,['Funimation']
3827,39417,[]
3828,1816,"['4Kids Entertainment', 'Discotek Media']"
3829,33074,['Discotek Media']
3830,6112,['Sentai Filmworks']
3831,23309,['Sentai Filmworks']
3832,1707,['4Kids Entertainment']
3833,14817,['Sentai Filmworks']
3834,4549,['Sentai Filmworks']
3835,21415,['Funimation']
3836,32423,[]
3837,9693,[]
3838,38301,['Sentai Filmworks']
3839,11209,['Funimation']
3840,37997,[]
3841,19391,['Funimation']
3842,39523,[]
3843,667,"['Media Blasters', 'Discotek Media']"
3844,1969,"['Nozomi Entertainment', 'Bandai Entertainment']"
3845,7651,[]
3846,36439,[]
3847,404,['Geneon Entertainment USA']
3848,21737,[]
3849,24705,['Funimation']
3850,1192,['Central Park Media']
3851,3031,['Saban Brands']
3852,642,[]
3853,20039,[]
3854,22123,[]
3855,4744,['Sentai Filmworks']
3856,412,['Sentai Filmworks']
3857,10870,[]
3858,35727,[]
3859,32561,['Funimation']
3860,8918,[]
3861,36545,[]
3862,3744,[]
3863,38935,[]
3864,48626,[]
3865,44191,[]
3866,32407,['Funimation']
3867,48456,[]
3868,800,"['Discotek Media', 'Geneon Entertainment USA']"
3869,25867,['Funimation']
3870,50953,[]
3871,2542,[]
3872,9936,['Funimation']
3873,11355,['Sentai Filmworks']
3874,4975,['Funimation']
3875,2772,['Funimation']
3876,2235,[]
3877,2166,['Media Blasters']
3878,33733,[]
3879,1593,[]
3880,9479,['VIZ Media']
3881,31452,['Sentai Filmworks']
3882,641,[]
3883,10431,[]
3884,12001,[]
3885,26449,[]
3886,39606,[]
3887,1450,['Tokyopop']
3888,19841,[]
3889,3727,[]
3890,1727,['Sentai Filmworks']
3891,41051,[]
3892,49123,[]
3893,8291,[]
3894,41341,[]
3895,34325,['The Pokemon Company International']
3896,1416,"['Funimation', 'Discotek Media']"
3897,38302,[]
3898,40734,[]
3899,23285,[]
3900,25283,['Funimation']
3901,2407,[]
3902,884,"['ADV Films', 'Funimation']"
3903,563,"['Central Park Media', 'Discotek Media']"
3904,1435,"['Discotek Media', 'Geneon Entertainment USA']"
3905,40594,['Funimation']
3906,35086,['Eleven Arts']
3907,37921,[]
3908,6479,[]
3909,34795,[]
3910,1846,"['ADV Films', 'Nozomi Entertainment']"
3911,959,[]
3912,49040,['Sentai Filmworks']
